dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,local,arquivamento,autoresEstruturados,observacao,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,tipoTramitacao.codigo,tipoTramitacao.nome,tipoTramitacao.listaFaseTramitacao,faseAtual.codTipoTramitacao,faseAtual.codigo,faseAtual.nome,faseAtual.ordem,faseAtual.descricao,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,1879,1985,DEPUTADO SÉRGIO EMÍLIO                     PMDB,DÁ A DENOMINAÇÃO DE DANTE LANZA AO DISTRITO INDUSTRIAL DE SETE LAGOAS.,NA,"DENOMINAÇÃO, ÁREA INDUSTRIAL, MUNICÍPIO, SETE LAGOAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-31,000141671,PL. 1879 1985 - PROJETO DE LEI,2052,NA,PRÓPRIO PÚBLICO,LEI 9222 1986 - LEI ORDINÁRIA,20120424,0926,rosanacf,1985-10-29,"list(passo = 1, data = ""1985-10-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 5 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 6 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 6 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 20 5 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. KEMIL KUMAIRA\nPUBLICAÇÃO: 11 6 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 19 6 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 7 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2052, nome = ""DEPUTADO SÉRGIO EMÍLIO"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9222/1986,LEI 9222 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1878,1985,DEPUTADO JOSÉ LAVIOLA                      PMDB,"DECLARA DE UTILIDADE PÚBLICA O GRUPO JUVENTUDE UNIDA ABRECAMPENSE
- JUA, COM SEDE NA CIDADE DE ABRE-CAMPO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ABRE-CAMPO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-26,000141672,PL. 1878 1985 - PROJETO DE LEI,1471,NA,UTILIDADE PÚBLICA,LEI 9153 1986 - LEI ORDINÁRIA,20120126,1033,rosanacf,1985-10-24,"list(passo = 1, data = ""1985-10-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 8 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 3 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 3 4 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 16 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 13 3 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 1 4 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 19 4 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 5 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 1471, nome = ""DEPUTADO JOSÉ LAVIOLA"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9153/1986,LEI 9153 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1877,1985,DEPUTADO GERALDO RIBEIRO                   PMDB,"DECLARA DE UTILIDADE PÚBLICA O GRUPO ESPÍRITA DA CARIDADE - GEC,
DE IPATINGA, COM SEDE NAQUELE MUNICÍPIO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, IPATINGA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-26,000141673,PL. 1877 1985 - PROJETO DE LEI,2797,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9386 1986 - LEI ORDINÁRIA,20120126,1034,rosanacf,1985-10-24,"list(passo = 1, data = ""1985-10-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 8 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 8 10 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 11 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LUIZ ALBERTO RODRIGUES\nPUBLICAÇÃO: 30 9 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. LUIZ VICENTE\nPUBLICAÇÃO: 25 11 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 2 12 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 12 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2797, nome = ""DEPUTADO GERALDO RIBEIRO"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9386/1986,LEI 9386 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1876,1985,DEPUTADO GERALDO PEREIRA SOBRINHO          PMDB,"DECLARA DE UTILIDADE PÚBLICA A ESCOLA DE SAMBA MONTE CASTELO, COM
SEDE EM NOVA LIMA, NESTE ESTADO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, NOVA LIMA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-26,000141674,PL. 1876 1985 - PROJETO DE LEI,74,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9142 1986 - LEI ORDINÁRIA,20120126,1034,rosanacf,1985-10-24,"list(passo = 1, data = ""1985-10-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 8 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 11 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 3 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 19 11 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 15 3 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JAIRO MAGALHÃES ALVES\nPUBLICAÇÃO: 8 4 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 4 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 74, nome = ""DEPUTADO GERALDO PEREIRA SOBRINHO"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9142/1986,LEI 9142 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1875,1985,DEPUTADO JAIME MARTINS                     PFL,"DECLARA DE UTILIDADE PÚBLICA A ENTIDADE CENTRO OPERÁRIO DE LUZ,
NO MUNICÍPIO DE LUZ.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, LUZ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-26,000141675,PL. 1875 1985 - PROJETO DE LEI,2800,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9129 1986 - LEI ORDINÁRIA,20120126,1036,rosanacf,1985-10-24,"list(passo = 1, data = ""1985-10-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 8 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 11 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 18 3 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 3 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 20 11 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 15 3 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. PAULO ALMADA\nPUBLICAÇÃO: 22 3 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 4 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2800, nome = ""DEPUTADO JAIME MARTINS"", partido = ""PFL"")",NA,NA,/legislacao/mineira/LEI/9129/1986,LEI 9129 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1874,1985,DEPUTADO ARMANDO COSTA                     PMDB,"DÁ DENOMINAÇÃO À ESCOLA ESTADUAL VILA DE URUCUIA DA VILA DE URUCUIA,
MUNICÍPIO DE SÃO FRANCISCO. (ESCOLA ESTADUAL ANTÔNIO ESTEVES DOS
ANJOS).",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, SÃO FRANCISCO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-26,000141676,PL. 1874 1985 - PROJETO DE LEI,2794,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 9228 1986 - LEI ORDINÁRIA,20120424,0927,rosanacf,1985-10-24,"list(passo = 1, data = ""1985-10-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 8 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 20 5 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 17 6 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 6 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 14 5 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. KEMIL KUMAIRA\nPUBLICAÇÃO: 11 6 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 24 6 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 7 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2794, nome = ""DEPUTADO ARMANDO COSTA"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9228/1986,LEI 9228 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1872,1985,GOVERNADOR DO ESTADO,"ELEVA O LIMITE PARA A ABERTURA DE CRÉDITOS SUPLEMENTARES, PREVISTO
NO ARTIGO 4º DA LEI 8765, DE 6 DE DEZEMBRO DE 1984, E DÁ OUTRAS
PROVIDÊNCIAS.",FINANÇAS PÚBLICAS,"ALTERAÇÃO, LIMITAÇÃO, ABERTURA, CRÉDITO SUPLEMENTAR.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-25,000141679,PL. 1872 1985 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,CRÉDITO,LEI 9025 1985 - LEI ORDINÁRIA,20131014,1632,rosanacf,1985-10-23,"list(passo = 1, data = ""1985-10-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 13 11 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 11 1985\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 9 11 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MOISÉS\nPUBLICAÇÃO: 19 11 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 11 1985"")",list(),list(),"list(descricao = ""MSG 817 1985"")",N,NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/9025/1985,LEI 9025 1985 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1871,1985,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ANUIR A TRANSFERÊNCIA DE DOMÍNIO DE
IMÓVEL DOADO À COOPERATIVA SULMINEIRA DE INSEMINAÇÃO ARTIFICIAL
LTDA., COM SEDE NO MUNICÍPIO DE SÃO GONÇALO DO SAPUCAÍ.",NA,"AUTORIZAÇÃO, EXECUTIVO, APROVAÇÃO, TRANSFERÊNCIA, COOPERATIVA
AGROPECUÁRIA, DOMÍNIO, IMÓVEL, MUNICÍPIO, SÃO GONÇALO DO SAPUCAÍ,
OBJETIVO, AMPLIAÇÃO, INSTALAÇÕES, COOPERATIVA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-26,000141677,PL. 1871 1985 - PROJETO DE LEI,,NA,IMÓVEL,LEI 9078 1985 - LEI ORDINÁRIA,20120530,1447,rosanacf,1985-10-24,"list(passo = 1, data = ""1985-10-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 11 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 11 1985\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. ANTÔNIO FARIA\nPUBLICAÇÃO: 13 11 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. PETRÔNIO MATIAS\nPUBLICAÇÃO: 3 12 1985\nERRATA PUBLICADA EM 6 12 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 12 1985"")",list(),list(),"list(descricao = ""MSG 816 1985"")",N,NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/9078/1985,LEI 9078 1985 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1870,1985,DEPUTADO FELIPE NERI                       PMDB,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DO ESTADO DE MINAS GERAIS, AO SR.
YVES GOMES FERREIRA ALVES.","COMUNICAÇÃO
CULTURA","CONCESSÃO HONORÍFICA, CIDADANIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-25,000141680,PL. 1870 1985 - PROJETO DE LEI,2795,DELIBERAÇÃO DE PLENÁRIO,"COMUNICAÇÃO
CULTURA
HOMENAGEM",LEI 9292 1986 - LEI ORDINÁRIA,20150902,1607,malves,1985-10-23,"list(passo = 1, data = ""1985-10-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 18 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 19 6 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 16 9 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 9 1986\nCOMISSÕES:\nCONSELHO DA MEDALHA DA INCONFIDÊNCIA\nRELATOR: CONSELHEIRO LAZARO DE ASSIS PINTO\nPARECER FAVORÁVEL\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. KEMIL KUMAIRA\nPUBLICAÇÃO: 10 6 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 4 7 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MANOEL CONEGUNDES\nPUBLICAÇÃO: 24 9 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 8 11 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2795, nome = ""DEPUTADO FELIPE NERI"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9292/1986,LEI 9292 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1869,1985,DEPUTADO JAIRO MAGALHÃES ALVES             PSDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DOS MORADORES DO BAIRRO
SÃO LOURENÇO VELHO, COM SEDE EM SÃO LOURENÇO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SÃO LOURENÇO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-24,000141681,PL. 1869 1985 - PROJETO DE LEI,2801,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9143 1986 - LEI ORDINÁRIA,20120126,1105,rosanacf,1985-10-22,"list(passo = 1, data = ""1985-10-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 8 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 11 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 3 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RAIMUNDO ALBERGARIA\nPUBLICAÇÃO: 20 11 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 14 3 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 5 4 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 4 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2801, nome = ""DEPUTADO JAIRO MAGALHÃES ALVES"", partido = ""PSDB"")",NA,NA,/legislacao/mineira/LEI/9143/1986,LEI 9143 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1868,1985,DEPUTADO JAIRO MAGALHÃES ALVES             PSDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DOS MORADORES DA VILA
CARNEIRO, COM SEDE EM SÃO LOURENÇO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SÃO LOURENÇO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-24,000141682,PL. 1868 1985 - PROJETO DE LEI,2801,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9138 1986 - LEI ORDINÁRIA,20120126,1105,rosanacf,1985-10-22,"list(passo = 1, data = ""1985-10-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 8 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 11 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 3 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RAIMUNDO ALBERGARIA\nPUBLICAÇÃO: 20 11 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 14 3 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 5 4 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 4 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2801, nome = ""DEPUTADO JAIRO MAGALHÃES ALVES"", partido = ""PSDB"")",NA,NA,/legislacao/mineira/LEI/9138/1986,LEI 9138 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1867,1985,DEPUTADO JAIRO MAGALHÃES ALVES             PSDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DOS MORADORES DO BAIRRO
PORTA DO CÉU, COM SEDE EM SÃO LOURENÇO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SÃO LOURENÇO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-24,000141683,PL. 1867 1985 - PROJETO DE LEI,2801,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9162 1986 - LEI ORDINÁRIA,20120126,1106,rosanacf,1985-10-22,"list(passo = 1, data = ""1985-10-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 8 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 3 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 11 4 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 18 3 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ALCYR NASCIMENTO\nPUBLICAÇÃO: 3 4 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MOISÉS\nPUBLICAÇÃO: 23 4 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 5 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2801, nome = ""DEPUTADO JAIRO MAGALHÃES ALVES"", partido = ""PSDB"")",NA,NA,/legislacao/mineira/LEI/9162/1986,LEI 9162 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1866,1985,DEPUTADO JAIRO MAGALHÃES ALVES             PSDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DOS MORADORES DO BAIRRO
CARIOCA, COM SEDE EM SÃO LOURENÇO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SÃO LOURENÇO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-24,000141684,PL. 1866 1985 - PROJETO DE LEI,2801,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9140 1986 - LEI ORDINÁRIA,20120126,1106,rosanacf,1985-10-22,"list(passo = 1, data = ""1985-10-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 8 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 11 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 21 3 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 1 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARCOS TITO\nPUBLICAÇÃO: 20 11 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 14 3 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 1 4 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 4 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2801, nome = ""DEPUTADO JAIRO MAGALHÃES ALVES"", partido = ""PSDB"")",NA,NA,/legislacao/mineira/LEI/9140/1986,LEI 9140 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
