dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,local,arquivamento,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,autoresEstruturados,tema,regime,norma,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,observacao,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,1568,1970,DEPUTADO AUGUSTO ZENUN                     ARENA,"DÁ DENOMINAÇÃO DE ""DR. PRECILDO NANETI"" À UNIDADE SANITÁRIA DA CIDADE
DE MACHADO.","DENOMINAÇÃO, UNIDADE SANITÁRIA, MUNICÍPIO, MACHADO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-08-18,000149714,PL. 1568 1970 - PROJETO DE LEI,707,PRÓPRIO PÚBLICO,NA,NA,20120411,1458,rosanacf,1970-08-14,"list(passo = 1, data = ""1970-08-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 25 9 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 9 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. PAULINO CÍCERO\nPUBLICAÇÃO: 10 9 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 30 9 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 10 1970."")",list(),list(),NULL,N,"list(id = 707, nome = ""DEPUTADO AUGUSTO ZENUN"", partido = ""ARENA"")",NA,NA,LEI 5581 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5581/1970,LEI 5581 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1567,1970,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A DOAR IMÓVEL SITUADO NO MUNICÍPIO
DE TIRADENTES À FUNDAÇÃO RODRIGO MELLO FRANCO DE ANDRADE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-04-18,000149854,PL. 1567 1970 - PROJETO DE LEI,NA,NA,NA,NA,19980101,NA,Carga,1970-08-14,"list(passo = 1, data = ""1970-08-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 9 9 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 9 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ DOMINGUES\nPUBLICAÇÃO: 2 9 1970\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ RAIMUNDO\nPUBLICAÇÃO: 2 9 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 16 9 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 25 9 1970."")",list(),list(),"list(descricao = ""MSG 608 1970"")",N,NULL,NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5535 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5535/1970,LEI 5535 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1566,1970,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR À COMISSÃO DE CONSTITUIÇÃO,
AMPLIAÇÃO E RECONSTRUÇÃO DOS PRÉDIOS ESCOLARES DO ESTADO (CARPE)
O CRÉDITO ESPECIAL DE CR$ 72.888,06, PARA O FIM QUE MENCIONA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-04-18,000149855,PL. 1566 1970 - PROJETO DE LEI,NA,NA,NA,NA,19980101,NA,Carga,1970-08-14,"list(passo = 1, data = ""1970-08-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 1 9 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 9 9 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ RAIMUNDO\nPUBLICAÇÃO: 25 8 1970\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ DOMINGUES\nPUBLICAÇÃO: 25 8 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 4 9 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 24 9 1970."")",list(),list(),"list(descricao = ""MSG 607 1970"")",N,NULL,NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5533 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5533/1970,LEI 5533 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1565,1970,GOVERNADOR DO ESTADO,"AUTORIZA A ABERTURA DO CRÉDITO ESPECIAL DE CR$ 100.000,00 À
SECRETARIA DE ESTADO DA AGRICULTURA.","ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DA AGRICULTURA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-04-18,000149856,PL. 1565 1970 - PROJETO DE LEI,,CRÉDITO,NA,NA,20101209,1611,m17461,1970-08-14,"list(passo = 1, data = ""1970-08-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 1 9 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 9 9 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ RAIMUNDO\nPUBLICAÇÃO: 25 8 1970\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ DOMINGUES\nPUBLICAÇÃO: 25 8 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 4 9 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 9 1970."")",list(),list(),"list(descricao = ""MSG 606 1970"")",N,NULL,NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5537 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5537/1970,LEI 5537 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1564,1970,DEPUTADO LUIZ FERNANDO AZEVEDO             ARENA,"DECLARA DE UTILIDADE PÚBLICA O MOSTEIRO DE SANTA MARIA DE SERRA
CLARA, COM SEDE NO MUNICÍPIO DE DELFIM MOREIRA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, DELFIM MOREIRA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-08-15,000149715,PL. 1564 1970 - PROJETO DE LEI,716,UTILIDADE PÚBLICA,NA,NA,20120228,1455,rosanacf,1970-08-13,"list(passo = 1, data = ""1970-08-13"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 1 9 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 9 9 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LUIZ FERNANDO AZEVEDO\nPUBLICAÇÃO: 22 8 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 4 9 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 9 1970."")",list(),list(),NULL,N,"list(id = 716, nome = ""DEPUTADO LUIZ FERNANDO AZEVEDO"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5530 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5530/1970,LEI 5530 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1563,1970,DEPUTADO BONIFÁCIO DE ANDRADA              ARENA,"DISPÕE SOBRE A PROTEÇÃO ESPECIAL DE DOCUMENTOS, OBRAS, LOCAIS
DE VALOR HISTÓRICO E ARTÍSTICO, MONUMENTOS, PAISAGENS NATURAIS
E JAZIDAS ARQUEOLÓGICAS, PELO ESTADO, CONTÉM OUTRAS PROVIDÊNCIAS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1970-08-14,000149717,PL. 1563 1970 - PROJETO DE LEI,281,NA,ARQUIVO,19710131,20090406,1032,m17663,1970-08-12,"list(passo = 1, data = ""1970-08-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 8 1970\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"list(id = 281, nome = ""DEPUTADO BONIFÁCIO DE ANDRADA"", partido = ""ARENA"")",NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1561,1970,DEPUTADO NAVARRO VIEIRA                    ARENA,"AUTORIZA O PODER EXECUTIVO A DOAR IMÓVEL À ASSOCIAÇÃO BENEFICENTE
DEPUTADO CINTRA, DE ITAJUBÁ.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1970-08-14,000149718,PL. 1561 1970 - PROJETO DE LEI,342,NA,ARQUIVO,19710131,20090406,1031,m17663,1970-08-12,"list(passo = 1, data = ""1970-08-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 19 8 1970\nARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO A REQUERIMENTO DEP. CHRISTOVAM CHIARADIA,\nRECEBEU O NÚMERO PL 336 1971."")","list(expressao = ""(PL adj '336' adj 1971[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 336 1971"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27336%27+adj+1971%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 336, ano = 1971)",list(),NULL,N,"list(id = 342, nome = ""DEPUTADO NAVARRO VIEIRA"", partido = ""ARENA"")",NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1560,1970,DEPUTADO TARGINO RAIMUNDO                  MDB,"DECLARA DE UTILIDADE PÚBLICA O BIGAN ESPORTE CLUBE, COM SEDE NA
CIDADE DE BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-08-14,000149719,PL. 1560 1970 - PROJETO DE LEI,1190,UTILIDADE PÚBLICA,NA,NA,20120228,1453,rosanacf,1970-08-12,"list(passo = 1, data = ""1970-08-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 1 9 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 9 9 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. CHRISTOVAM CHIARADIA\nPUBLICAÇÃO: 22 8 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 4 9 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 10 1970."")",list(),list(),NULL,N,"list(id = 1190, nome = ""DEPUTADO TARGINO RAIMUNDO"", partido = ""MDB"")",NA,DELIBERAÇÃO DE PLENÁRIO,LEI 5553 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5553/1970,LEI 5553 1970 - LEI ORDINÁRIA,REPUBLICAÇÃO NO D.A. NO DIA 20 8 1970.,NA
Remissivo,PROJETO DE LEI,PL,1559,1970,DEPUTADO FÁBIO VASCONCELLOS                ARENA,"DÁ A DENOMINAÇÃO DE ""OLÍMPIO LOPES BAIÃO"" À ESCOLA COMBINADA ""POSSE
VELHA"", NO MUNICÍPIO DE AMPARO DA SERRA, MINAS GERAIS.","ALTERAÇÃO, DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, AMPARO DA
SERRA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1970-08-14,000149720,PL. 1559 1970 - PROJETO DE LEI,1197,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",ARQUIVO,19710131,20120411,1457,rosanacf,1970-08-12,"list(passo = 1, data = ""1970-08-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 8 1970\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"list(id = 1197, nome = ""DEPUTADO FÁBIO VASCONCELLOS"", partido = ""ARENA"")",NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1558,1970,GOVERNADOR DO ESTADO,"CONSIDERA COMO ESTÂNCIAS HIDROMINERAIS, PARA OS EFEITOS DO DISPOSTO NO
ARTIGO 15, PARÁGRAFO 1, ALÍNEA ""A"", DA CONSTITUIÇÃO DA REPÚBLICA
FEDERATIVA DO BRASIL, OS MUNICÍPIOS QUE ESPECIFICA. (ENUMERA MUNICÍPIOS
CONSIDERADOS ESTÂNCIAS HIDROMINERAIS).","RECONHECIMENTO, ESTÂNCIA HIDROMINERAL, MUNICÍPIOS, ESPECIFICAÇÃO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-08-14,000149721,PL. 1558 1970 - PROJETO DE LEI,,"MUNICÍPIOS E DESENVOLVIMENTO REGIONAL
TURISMO",NA,NA,20150804,1141,malves,1970-08-12,"list(passo = 1, data = ""1970-08-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 27 8 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 1 9 1970\nCOMISSÕES:\nJUSTIÇA, AGRICULTURA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. CHRISTOVAM CHIARADIA\nPUBLICAÇÃO: 26 8 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 3 9 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 17 9 1970."")",list(),list(),"list(descricao = ""MSG 605 1970"")",N,NULL,"MUNICÍPIOS E DESENVOLVIMENTO REGIONAL
TURISMO",NA,LEI 5524 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5524/1970,LEI 5524 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1557,1970,DEPUTADO JOSÉ RAIMUNDO                     MDB,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DO ESTADO DE MINAS GERAIS
AO COMANDANTE JOAQUIM COSTA.","CONCESSÃO HONORÍFICA, TÍTULO, CIDADÃO HONORÁRIO.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1970-08-13,000149722,PL. 1557 1970 - PROJETO DE LEI,647,HOMENAGEM,ARQUIVO,19710131,20150428,1107,m17461,1970-08-11,"list(passo = 1, data = ""1970-08-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 8 1970\nARQUIVADO, FINAL DE LEGISLATURA.\nTRANSFORMADO NO PROJETO 187/1971."")",list(),list(),NULL,N,"list(id = 647, nome = ""DEPUTADO JOSÉ RAIMUNDO"", partido = ""MDB"")",CULTURA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1556,1970,DEPUTADO EMÍLIO HADDAD                     MDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE PAIS E AMIGOS DOS
EXCEPCIONAIS DE DIVINÓPOLIS (APAE), ESTADO DE MINAS GERAIS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, DIVINÓPOLIS.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1970-08-13,000149723,PL. 1556 1970 - PROJETO DE LEI,1192,UTILIDADE PÚBLICA,ARQUIVO,19710131,20120228,1451,rosanacf,1970-08-11,"list(passo = 1, data = ""1970-08-11"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"list(id = 1192, nome = ""DEPUTADO EMÍLIO HADDAD"", partido = ""MDB"")",NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1555,1970,GOVERNADOR DO ESTADO,"AUTORIZA O GOVERNO DO ESTADO A CONCORDAR, COMO INTERVENIENTE,
NA TRANSFERÊNCIA DE IMÓVEL DA SOCIEDADE MINEIRA DE CULTURA PARA
A FUNDAÇÃO UNIVERSIDADE MINAS GERAIS E DÁ OUTRAS PROVIDÊNCIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-08-13,000149724,PL. 1555 1970 - PROJETO DE LEI,NA,NA,NA,NA,20020219,NA,MSILVIA,1970-08-11,"list(passo = 1, data = ""1970-08-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 27 8 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 1 9 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. CHRISTOVAM CHIARADIA\nPUBLICAÇÃO: 21 8 1970\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. DELSON SCARANO\nPUBLICAÇÃO: 21 8 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 3 9 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 17 9 1970."")",list(),list(),"list(descricao = ""MSG 604 1970"")",N,NULL,NA,NA,LEI 5523 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5523/1970,LEI 5523 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1554,1970,GOVERNADOR DO ESTADO,"ALTERA A LEI 4996, DE 14 DE OUTUBRO DE 1968, QUE AUTORIZA A CONSTITUIÇÃO
DA COMPANHIA URBANIZADORA SERRA DO CURRAL - CIURBE.
(DISPÕE SOBRE ALIENAÇÃO E LOCAÇÃO DE IMÓVEIS DA CIURBE).","ALTERAÇÃO, LEI ESTADUAL, AUTORIZAÇÃO, EXECUTIVO, CRIAÇÃO, COMPANHIA
URBANIZADORA SERRA DO CURRAL.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-08-13,000149725,PL. 1554 1970 - PROJETO DE LEI,,"EMPRESA PÚBLICA
MUNICÍPIOS E DESENVOLVIMENTO REGIONAL",NA,NA,20150804,1628,malves,1970-08-11,"list(passo = 1, data = ""1970-08-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 1 9 1970 COM EMENDAS\nREDAÇÃO FINAL\nAPROVAÇÃO: 2 9 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. CHRISTOVAM CHIARADIA\nPUBLICAÇÃO: 25 8 1970\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ DOMINGUES\nPUBLICAÇÃO: 25 8 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. WILSON TANURE\nPUBLICAÇÃO: 4 9 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 9 1970."")",list(),list(),"list(descricao = ""MSG 603 1970"")",N,NULL,"ADMINISTRAÇÃO PÚBLICA
MUNICÍPIOS E DESENVOLVIMENTO REGIONAL",DELIBERAÇÃO DE PLENÁRIO,LEI 5522 1970 - LEI ORDINÁRIA,LEI 4996 1968 - LEI ORDINÁRIA,/legislacao/mineira/LEI/5522/1970,LEI 5522 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1553,1970,DEPUTADO RAUL BERNARDO                     ARENA,"DECLARA DE UTILIDADE PÚBLICA A CAIXA ESCOLAR ""DOM BOSCO"", SEDE NA
CIDADE DE ELOY MENDES.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ELÓI MENDES.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-08-12,000149726,PL. 1553 1970 - PROJETO DE LEI,1169,UTILIDADE PÚBLICA,NA,NA,20120228,1447,rosanacf,1970-08-10,"list(passo = 1, data = ""1970-08-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 2 9 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 9 1970\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ RAIMUNDO\nPUBLICAÇÃO: 20 8 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 10 9 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 9 1970"")",list(),list(),NULL,N,"list(id = 1169, nome = ""DEPUTADO RAUL BERNARDO"", partido = ""ARENA"")",NA,NA,LEI 5542 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5542/1970,LEI 5542 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1552,1970,DEPUTADO JOÃO FERRAZ                       ARENA,"DISPÕE SOBRE A INTEGRAÇÃO DOS SURDOS MUDOS NATOS, DOS SURDOS,
DOS MUDOS E DOS SURDOS-MUDOS CIRCUNSTANCIAIS, EM FUNÇÃO PÚBLICA,
NO ESTADO DE MINAS GERAIS E DÁ OUTRAS PROVIDÊNCIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1970-08-08,000149727,PL. 1552 1970 - PROJETO DE LEI,1171,"ADMINISTRAÇÃO ESTADUAL
PESSOA COM DEFICIÊNCIA",NA,NA,20131022,1420,rosanacf,1970-08-06,"list(passo = 1, data = ""1970-08-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 20 8 1970\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 11 1970\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 28 11 1970\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1970\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ RAIMUNDO\nPUBLICAÇÃO: 25 11 1970\nSERVIÇO PÚBLICO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LEÃO BORGES\nPUBLICAÇÃO: 25 11 1970\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 25 11 1970\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO HUGO LADEIRA\nPUBLICAÇÃO: 28 11 1970\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERARDO RENAULT\nPUBLICAÇÃO: 1 12 1970\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 12 1970."")",list(),list(),NULL,N,"list(id = 1171, nome = ""DEPUTADO JOÃO FERRAZ"", partido = ""ARENA"")","ADMINISTRAÇÃO PÚBLICA
PESSOA COM DEFICIÊNCIA",DELIBERAÇÃO DE PLENÁRIO,LEI 5653 1970 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/5653/1970,LEI 5653 1970 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1551,1970,DEPUTADO JOÃO CARVALHO                     ARENA,"TRANSFORMA EM GRUPO ESCOLAR AS ESCOLAS REUNIDAS ""ITAGIBA MIRANDA
CHAVES"", SEDIADAS EM JURUMIRIM, MUNICÍPIO DE RIO CASCA, MINAS
GERAIS.","ALTERAÇÃO, DENOMINAÇÃO, TRANSFORMAÇÃO, ESTABELECIMENTO DE ENSINO, GRUPO
ESCOLAR, MUNICÍPIO, RIO CASCA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1970-08-08,000149728,PL. 1551 1970 - PROJETO DE LEI,374,NA,ARQUIVO,19710131,20090406,1015,m17663,1970-08-06,"list(passo = 1, data = ""1970-08-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 20 8 1970\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"list(id = 374, nome = ""DEPUTADO JOÃO CARVALHO"", partido = ""ARENA"")",NA,NA,NA,NA,NA,NA,NA,NA
