dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,regime,local,arquivamento,legislacaoCitada,autoresEstruturados,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao,observacao
Remissivo,PROJETO DE LEI,PL,3932,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"AUTORIZA A ABERTURA DE CRÉDITO ESPECIAL DE CR$ 3.228.335 À
SECRETARIA DO ESTADO DO INTERIOR E JUSTIÇA.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DO ESTADO DO INTERIOR E JUSTIÇA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-12-23,000151187,PL. 3932 1966 - PROJETO DE LEI,,CRÉDITO,LEI 4418 1966 - LEI ORDINÁRIA,20101209,1745,m17461,1966-12-21,"list(passo = 1, data = ""1966-12-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 1 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 24 1 1967\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: 19 1 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA MAGALHÃES\nPUBLICAÇÃO: 25 1 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 2 1967"")",list(),list(),"list(descricao = ""MSG 1204 1966"")",N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NA,NULL,/legislacao/mineira/LEI/4418/1966,LEI 4418 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3931,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"AUTORIZA A ABERTURA DO CRÉDITO ESPECIAL DE CR$1.863.520 À
SECRETARIA DE ESTADO DE ADMINISTRAÇÃO.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DE ADMINISTRAÇÃO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-12-23,000151188,PL. 3931 1966 - PROJETO DE LEI,,CRÉDITO,LEI 4383 1967 - LEI ORDINÁRIA,20101209,1744,m17461,1966-12-21,"list(passo = 1, data = ""1966-12-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 1 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 1 1967\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: 19 1 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: 25 1 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 1 1967"")",list(),list(),"list(descricao = ""MSG 1203 1966"")",N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4383/1967,LEI 4383 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3930,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"AUTORIZA ABERTURA DE CRÉDITO ESPECIAL DE CR$7.002.763 À
SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-12-23,000151189,PL. 3930 1966 - PROJETO DE LEI,,CRÉDITO,LEI 4430 1967 - LEI ORDINÁRIA,20101209,1744,m17461,1966-12-21,"list(passo = 1, data = ""1966-12-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 1 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 1 1967\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: 19 1 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: 26 1 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 2 1967."")",list(),list(),"list(descricao = ""MSG 1202 1966"")",N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4430/1967,LEI 4430 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3927,1966,DEPUTADO HUGO AGUIAR                       PSD,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE SÃO VICENTE DE PAULO, DA
CIDADE DE CURVELO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CURVELO.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1966-12-22,000151192,PL. 3927 1966 - PROJETO DE LEI,305,UTILIDADE PÚBLICA,NA,20120305,1449,rosanacf,1966-12-20,"list(passo = 1, data = ""1966-12-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19670131,NA,"list(id = 305, nome = ""DEPUTADO HUGO AGUIAR"", partido = ""PSD"")",NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3925,1966,DEPUTADO VALDIR MELGAÇO                    UDN,"ASSEGURA DIREITO DE EFETIVIDADE A PROFESSORES DE EDUCAÇÃO FÍSICA E DÁ
OUTRAS PROVIDÊNCIAS.","ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO","GARANTIA, EFETIVAÇÃO, PROFESSOR, EDUCAÇÃO FÍSICA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1966-12-17,000151193,PL. 3925 1966 - PROJETO DE LEI,720,"ENSINO PÚBLICO ESTADUAL
EXECUTIVO
PESSOAL",NA,20150603,1017,malves,1966-12-15,"list(passo = 1, data = ""1966-12-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 12 1966\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),NULL,N,NA,ARQUIVO,19670131,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3924,1966,DEPUTADO JOÃO NAVARRO                      PTB,"DISPÕE SOBRE A CONTAGEM DE TEMPO DE SERVIÇO PRESTADO A
ESTABELECIMENTO DE CRÉDITO SOB CONTROLE ACIONÁRIO DO ESTADO.",NA,"DISPOSITIVOS, CONTAGEM, TEMPO DE SERVIÇO, INSTITUIÇÃO FINANCEIRA
OFICIAL, CONTROLE ACIONÁRIO, (MG).",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1966-12-17,000151195,PL. 3924 1966 - PROJETO DE LEI,311,PESSOAL,NA,20130107,1144,vitoria,1966-12-15,"list(passo = 1, data = ""1966-12-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 12 1966\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),NULL,N,NA,ARQUIVO,19670131,NA,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""PTB"")",NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3923,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"AUTORIZA A ABERTURA DO CRÉDITO ESPECIAL DE CR$ 69.856.276
A SECRETARIA DE ESTADO DA SAÚDE.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DE SAÚDE (SES).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-12-17,000151196,PL. 3923 1966 - PROJETO DE LEI,,CRÉDITO,LEI 4436 1967 - LEI ORDINÁRIA,20101209,1743,m17461,1966-12-15,"list(passo = 1, data = ""1966-12-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 12 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: (NÃO CONSTA)\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. ALVIMAR MOURÃO\nPUBLICAÇÃO: 28 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERARDO GROSSI\nPUBLICAÇÃO: 27 1 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 2 1967"")",list(),list(),"list(descricao = ""MSG 1201 1966"")",N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NA,NULL,/legislacao/mineira/LEI/4436/1967,LEI 4436 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3922,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"AUTORIZA A ABERTURA DE CRÉDITO ESPECIAL DE CR$ 5.027.120,00 À
IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS.",FINANÇAS PÚBLICAS,"ABERTURA, CRÉDITO ESPECIAL, IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS
(IOMG).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-12-17,000151197,PL. 3922 1966 - PROJETO DE LEI,,CRÉDITO,LEI 4389 1967 - LEI ORDINÁRIA,20161014,1105,malves,1966-12-15,"list(passo = 1, data = ""1966-12-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 12 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 1 1967\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. GERALDO QUINTÃO\nPUBLICAÇÃO: 28 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA MAGALHÃES\nPUBLICAÇÃO: 18 1 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 2 1967"")",list(),list(),"list(descricao = ""MSG 1200 1966"")",N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4389/1967,LEI 4389 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3921,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"ABRE À SECRETARIA DA FAZENDA O CRÉDITO ESPECIAL DE
CR$ 233.629.749,00.",FINANÇAS PÚBLICAS,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DE FAZENDA (SEF).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-12-17,000151198,PL. 3921 1966 - PROJETO DE LEI,,CRÉDITO,LEI 4397 1967 - LEI ORDINÁRIA,20140218,1722,sheyla,1966-12-15,"list(passo = 1, data = ""1966-12-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 12 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 1 1967\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nRELATOR: DEP. GERALDO QUINTÃO\nPUBLICAÇÃO: 28 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA MAGALHÃES\nPUBLICAÇÃO: 18 1 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 2 1967"")",list(),list(),"list(descricao = ""MSG 1199 1966"")",N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4397/1967,LEI 4397 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3920,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"AUTORIZA A ABERTURA DE CRÉDITO ESPECIAL DE CR$ 39.111.127,00 À SECRETARIA
DE ESTADO DA FAZENDA.",FINANÇAS PÚBLICAS,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DA FAZENDA (SEF).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-12-17,000151199,PL. 3920 1966 - PROJETO DE LEI,,CRÉDITO,LEI 4412 1967 - LEI ORDINÁRIA,20160301,1541,malves,1966-12-15,"list(passo = 1, data = ""1966-12-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 12 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 1 1967\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nRELATOR: DEP. ALVIMAR MOURÃO\nPUBLICAÇÃO: 28 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA MAGALHÃES\nPUBLICAÇÃO: 18 1 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 2 1967"")",list(),list(),"list(descricao = ""MSG 1198 1966"")",N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4412/1967,LEI 4412 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3919,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"AUTORIZA A ABERTURA DO CRÉDITO ESPECIAL DE CR$ 5.507.100,00 À
SECRETARIA DE ESTADO DA EDUCAÇÃO.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DE EDUCAÇÃO (SEE).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-12-17,000151200,PL. 3919 1966 - PROJETO DE LEI,,CRÉDITO,LEI 4393 1966 - LEI ORDINÁRIA,20101209,1741,m17461,1966-12-15,"list(passo = 1, data = ""1966-12-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 12 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 1 1967\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: 28 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA MAGALHÃES\nPUBLICAÇÃO: 18 1 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 2 1967"")",list(),list(),"list(descricao = ""MSG 1197 1966"")",N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NA,NULL,/legislacao/mineira/LEI/4393/1966,LEI 4393 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3918,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"AUTORIZA ABERTURA DE CRÉDITO ESPECIAL, NO VALOR DE CR$4.084.233,00
A SECRETARIA DE ESTADO DE EDUCAÇÃO.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DE EDUCAÇÃO (SEE).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-12-17,000151201,PL. 3918 1966 - PROJETO DE LEI,,CRÉDITO,LEI 4413 1966 - LEI ORDINÁRIA,20101209,1740,m17461,1966-12-15,"list(passo = 1, data = ""1966-12-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 12 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 1 1967\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nRELATOR: DEP. ATALIBA MENDES\nPUBLICAÇÃO: 28 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA MAGALHÃES\nPUBLICAÇÃO: 18 1 1967\nSANCIONADO\nPUBLICAÇÃO: 3 2 1967"")",list(),list(),"list(descricao = ""MSG 1196 1966"")",N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NA,NULL,/legislacao/mineira/LEI/4413/1966,LEI 4413 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3917,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"AUTORIZA A ABERTURA DE CRÉDITO ESPECIAL DE CR$ 8.678.079,00 À SECRETARIA
DE ESTADO DA FAZENDA.",FINANÇAS PÚBLICAS,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DA FAZENDA (SEF).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-12-17,000151202,PL. 3917 1966 - PROJETO DE LEI,,CRÉDITO,LEI 4414 1966 - LEI ORDINÁRIA,20160301,1541,malves,1966-12-15,"list(passo = 1, data = ""1966-12-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 12 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 1 1967\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nPUBLICAÇÃO: 28 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA MAGALHÃES\nPUBLICAÇÃO: 18 1 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 2 1967"")",list(),list(),"list(descricao = ""MSG 1195 1966"")",N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NA,NULL,/legislacao/mineira/LEI/4414/1966,LEI 4414 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3916,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"ABRE À SECRETARIA DE SEGURANÇA PÚBLICA O CRÉDITO ESPECIAL DE
CR$ 15.019.747,00 PARA PAGAMENTO DE EXERCÍCIOS FINDOS.",FINANÇAS PÚBLICAS,"ABERTURA, CRÉDITO ESPECIAL, (SSPMG).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-12-17,000151203,PL. 3916 1966 - PROJETO DE LEI,,CRÉDITO,LEI 4410 1967 - LEI ORDINÁRIA,20140218,1723,sheyla,1966-12-15,"list(passo = 1, data = ""1966-12-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 12 1966\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. ATALIBA MENDES\nPUBLICAÇÃO: 28 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERARDO GROSSI\nPUBLICAÇÃO: 19 1 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 2 1967"")",list(),list(),"list(descricao = ""MSG 1194 1966"")",N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4410/1967,LEI 4410 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3915,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"ABRE AO GABINETE CIVIL DO GOVERNADOR O CRÉDITO ESPECIAL DE
CR$ 15.910.882,00, DESTINADO A ATENDER AO PAGAMENTO DE EXERCÍCIOS
FINDOS.",NA,"ABERTURA, CRÉDITO ESPECIAL, GABINETE CIVIL DO GOVERNADOR.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-12-17,000151204,PL. 3915 1966 - PROJETO DE LEI,,"CRÉDITO
EXECUTIVO",LEI 4374 1967 - LEI ORDINÁRIA,20130107,1142,vitoria,1966-12-15,"list(passo = 1, data = ""1966-12-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 12 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 12 1966\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: 28 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 1 1967"")",list(),list(),"list(descricao = ""MSG 1193 1966"")",N,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/4374/1967,LEI 4374 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3914,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"AUTORIZA A ABERTURA DE CRÉDITO ESPECIAL NO VALOR DE
CR$ 5.347.558,00, A POLÍCIA MILITAR.",NA,"ABERTURA, CRÉDITO ESPECIAL, (PMMG).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-12-17,000151205,PL. 3914 1966 - PROJETO DE LEI,,CRÉDITO,LEI 4375 1966 - LEI ORDINÁRIA,20101209,1739,m17461,1966-12-15,"list(passo = 1, data = ""1966-12-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 12 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 12 1966\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. AUGUSTO ZENUN\nPUBLICAÇÃO: 28 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 1 1967"")",list(),list(),"list(descricao = ""MSG 1192 1966"")",N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NA,NULL,/legislacao/mineira/LEI/4375/1966,LEI 4375 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3913,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"AUTORIZA A ABERTURA DE CRÉDITO ESPECIAL NO VALOR DE
CR$ 8.205.941,00, A SECRETARIA DE ESTADO DA AGRICULTURA.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DA AGRICULTURA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-12-17,000151206,PL. 3913 1966 - PROJETO DE LEI,,CRÉDITO,LEI 4378 1966 - LEI ORDINÁRIA,20101209,1738,m17461,1966-12-15,"list(passo = 1, data = ""1966-12-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 12 1966\nREDAÇÃO FINAL\nPUBLICAÇÃO: 30 12 1966\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. ALVARO SALLES\nPUBLICAÇÃO: 28 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. MARIA PENA\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 27 1 1967"")",list(),list(),"list(descricao = ""MSG 1191 1966"")",N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NA,NULL,/legislacao/mineira/LEI/4378/1966,LEI 4378 1966 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,3912,1966,GOVERNADOR ISRAEL PINHEIRO DA SILVA,"AUTORIZA ABERTURA DE CRÉDITO ESPECIAL DE CR$46.841.658.00, À
SECRETARIA DE ESTADO DE SAÚDE.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DE SAÚDE (SES).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1966-12-17,000151207,PL. 3912 1966 - PROJETO DE LEI,,CRÉDITO,LEI 4385 1966 - LEI ORDINÁRIA,20101209,1737,m17461,1966-12-15,"list(passo = 1, data = ""1966-12-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 12 1966\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 12 1966\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: 28 12 1966\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERARDO GROSSI\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 1 1967"")",list(),list(),"list(descricao = ""MSG 1190 1966"")",N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NA,NULL,/legislacao/mineira/LEI/4385/1966,LEI 4385 1966 - LEI ORDINÁRIA,NA,NA
