dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,local,arquivamento,legislacaoCitada,tema,regime,linksOrigem,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao,observacao
Remissivo,PROJETO DE LEI,PL,1007,1968,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A PRESTAR FIANÇA DO TESOURO DO ESTADO EM
OPERAÇÃO FINANCEIRA DO DER-MG, E A CONTRAIR, PELA SECRETARIA DA
AGRICULTURA, EMPRÉSTIMO.","AUTORIZAÇÃO, EXECUTIVO, FIANÇA, OPERAÇÃO FINANCEIRA, DEPARTAMENTO DE
ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS (DER).
AUTORIZAÇÃO, (SAGMG), CONTRAÇÃO, EMPRÉSTIMO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-11-22,000150283,PL. 1007 1968 - PROJETO DE LEI,,FINANÇAS PÚBLICAS,LEI 5153 1969 - LEI ORDINÁRIA,20170112,1424,malves,1968-11-20,"list(passo = 1, data = ""1968-11-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 13 3 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 3 1969\nCOMISSÕES:\nJUSTIÇA, AGRICULTURA E FINANÇAS - REUNIÃO CONJUNTA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 27 11 1968\nANULADO O PARECER CONFORME DECISÃO DO PRESIDENTE, EM 27 11 1978.\nJUSTIÇA, AGRICULTURA E FINANÇAS - REUNIÃO CONJUNTA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. DELSON SCARANO\nPUBLICAÇÃO: 28 11 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERARDO RENAULT\nPUBLICAÇÃO: 18 3 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 3 1969"")",list(),list(),N,NULL,NA,NA,NA,FINANÇAS PÚBLICAS,NA,NULL,/legislacao/mineira/LEI/5153/1969,LEI 5153 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1005,1968,DEPUTADO AMILCAR PADOVANI                  MDB,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE LIRA FEMININA
DE MONTE CASTELO, DA CIDADE DE JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-11-22,000150284,PL. 1005 1968 - PROJETO DE LEI,1189,UTILIDADE PÚBLICA,LEI 5145 1968 - LEI ORDINÁRIA,20120203,1549,rosanacf,1968-11-20,"list(passo = 1, data = ""1968-11-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 27 11 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALMEIDA PEIXOTO\nPUBLICAÇÃO: 3 12 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 12 1968."")",list(),list(),N,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/5145/1968,LEI 5145 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1004,1968,DEPUTADO AMILCAR PADOVANI                  MDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO CÍVICA E
PROFISSIONAL DAS DOMÉSTICAS DE JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-11-22,000150285,PL. 1004 1968 - PROJETO DE LEI,1189,UTILIDADE PÚBLICA,LEI 5144 1968 - LEI ORDINÁRIA,20120203,1548,rosanacf,1968-11-20,"list(passo = 1, data = ""1968-11-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 27 11 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALMEIDA PEIXOTO\nPUBLICAÇÃO: 3 12 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 12 1968."")",list(),list(),N,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/5144/1968,LEI 5144 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1003,1968,DEPUTADO EUCLIDES CINTRA                   ARENA,"DECLARA DE UTILIDADE PÚBLICA A ACADEMIA ITAJUBENSE DE
LETRAS, COM SEDE EM ITAJUBÁ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ITAJUBÁ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-11-22,000150286,PL. 1003 1968 - PROJETO DE LEI,295,UTILIDADE PÚBLICA,LEI 5120 1968 - LEI ORDINÁRIA,20120203,1547,rosanacf,1968-11-20,"list(passo = 1, data = ""1968-11-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 27 11 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALMEIDA PEIXOTO\nPUBLICAÇÃO: 3 12 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 12 1968."")",list(),list(),N,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""ARENA"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/5120/1968,LEI 5120 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1002,1968,DEPUTADO NÍLSON GONTIJO                    MDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO MINEIRA DE
ASSISTÊNCIA AOS EXCEPCIONAIS, COM SEDE NA CIDADE DE
SÃO LOURENÇO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SÃO LOURENÇO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-11-22,000150287,PL. 1002 1968 - PROJETO DE LEI,1186,UTILIDADE PÚBLICA,LEI 5106 1968 - LEI ORDINÁRIA,20120203,1545,rosanacf,1968-11-20,"list(passo = 1, data = ""1968-11-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 27 11 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALMEIDA PEIXOTO\nPUBLICAÇÃO: 3 12 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 12 1968."")",list(),list(),N,"list(id = 1186, nome = ""DEPUTADO NÍLSON GONTIJO"", partido = ""MDB"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/5106/1968,LEI 5106 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1001,1968,GOVERNADOR DO ESTADO,"CRIA CURSO COLEGIAL DE SECRETARIADO EM ESTABELECIMENTO OFICIAL DA
CIDADE DE PONTE NOVA, QUE PASSA A DENOMINAR-SE COLÉGIO ESTADUAL DE
PONTE NOVA.","CRIAÇÃO, CURSO COLEGIAL, SECRETARIADO, ALTERAÇÃO, DENOMINAÇÃO,
ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PONTE NOVA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-11-22,000150288,PL. 1001 1968 - PROJETO DE LEI,,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 5100 1968 - LEI ORDINÁRIA,20120403,1441,rosanacf,1968-11-20,"list(passo = 1, data = ""1968-11-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1968\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 28 11 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 3 12 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 12 1968."")",list(),list(),N,NULL,NA,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/5100/1968,LEI 5100 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1000,1968,GOVERNADOR DO ESTADO,"AUTORIZA O EXECUTIVO A CRIAR UM GINÁSIO ESTADUAL ORIENTADO PARA
O TRABALHO, NA CIDADE DE FRUTAL E DÁ OUTRAS PROVIDÊNCIAS.","AUTORIZAÇÃO, EXECUTIVO, CRIAÇÃO, ESTABELECIMENTO DE ENSINO, GINÁSIO
ORIENTADO PARA O TRABALHO, MUNICÍPIO, FRUTAL.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-11-22,000150289,PL. 1000 1968 - PROJETO DE LEI,,ESTABELECIMENTO DE ENSINO,LEI 5087 1968 - LEI ORDINÁRIA,20130529,0849,vitoria,1968-11-20,"list(passo = 1, data = ""1968-11-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1968\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JORGE FERRAZ\nPUBLICAÇÃO: 28 11 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 3 12 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 12 1968."")",list(),list(),N,NULL,NA,NA,NA,NA,NA,"list(descricao = ""MSG 372 1968"")",/legislacao/mineira/LEI/5087/1968,LEI 5087 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,999,1968,GOVERNADOR DO ESTADO,"AUTORIZA O EXECUTIVO A FIRMAR CONVÊNIO COM AS PREFEITURAS MUNICIPAIS DO
ESTADO, PARA A EXECUÇÃO DE OBRAS OU SERVIÇOS PÚBLICOS DE INTERESSE COMUM.","AUTORIZAÇÃO, EXECUTIVO, REALIZAÇÃO, CONVÊNIO, PREFEITURA MUNICIPAL,
MUNICÍPIOS, OBJETIVO, EXECUÇÃO, OBRA PÚBLICA, SERVIÇOS PÚBLICOS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-11-22,000150282,PL. 999 1968 - PROJETO DE LEI,,"CONVÊNIO
ADMINISTRAÇÃO MUNICIPAL",LEI 5086 1968 - LEI ORDINÁRIA,20131022,1629,rosanacf,1968-11-20,"list(passo = 1, data = ""1968-11-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1968\nCOMISSÕES:\nJUSTIÇA, ASSUNTOS MUNICIPAIS E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 27 11 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 3 12 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 12 1968."")",list(),list(),N,NULL,NA,NA,NA,ADMINISTRAÇÃO PÚBLICA,NA,"list(descricao = ""MSG 371 1968"")",/legislacao/mineira/LEI/5086/1968,LEI 5086 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,998,1968,DEPUTADO ANIBAL TEIXEIRA                   MDB,"DECLARA DE UTILIDADE PÚBLICA O INSTITUTO CULTURAL DO MÉDIO SÃO
FRANCISCO, COM SEDE NA CIDADE DE JANUÁRIA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JANUÁRIA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-11-21,000150290,PL. 998 1968 - PROJETO DE LEI,732,UTILIDADE PÚBLICA,LEI 5121 1968 - LEI ORDINÁRIA,20120307,1516,rosanacf,1968-11-19,"list(passo = 1, data = ""1968-11-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 27 11 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 3 12 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 12 1968."")",list(),list(),N,"list(id = 732, nome = ""DEPUTADO ANIBAL TEIXEIRA"", partido = ""MDB"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/5121/1968,LEI 5121 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,997,1968,DEPUTADO JAIRO MAGALHÃES                   ARENA,"DÁ A DENOMINAÇÃO DE ""JOHN KENNEDY"" AO GINÁSIO ESTADUAL DE SÃO JOSÉ DO
JACURI.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, SÃO JOSÉ DO JACURI.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-11-21,000150291,PL. 997 1968 - PROJETO DE LEI,737,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 5164 1969 - LEI ORDINÁRIA,20120403,1439,rosanacf,1968-11-19,"list(passo = 1, data = ""1968-11-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 22 11 1968\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 5 3 1969\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 3 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 4 1969\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 27 11 1968\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: NÃO CONSTA\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 1 4 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 4 1969"")",list(),list(),N,"list(id = 737, nome = ""DEPUTADO JAIRO MAGALHÃES"", partido = ""ARENA"")",NA,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/5164/1969,LEI 5164 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,996,1968,DEPUTADO AMILCAR PADOVANI                  MDB,"DECLARA DE UTILIDADE PÚBLICA O GRÃO-MOGOL FUTEBOL CLUBE, DA CIDADE DE
JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-11-21,000150292,PL. 996 1968 - PROJETO DE LEI,1189,UTILIDADE PÚBLICA,LEI 5149 1968 - LEI ORDINÁRIA,20120307,1515,rosanacf,1968-11-19,"list(passo = 1, data = ""1968-11-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 27 11 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 3 12 1968\nPROMULGADO PELO PRESIDENTE DA ASSEMBLEIA\nPUBLICAÇÃO DA LEI: 28 12 1968 E 4 1 1969."")",list(),list(),N,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/5149/1968,LEI 5149 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,995,1968,DEPUTADO AMILCAR PADOVANI                  MDB,"DECLARA DE UTILIDADE PÚBLICA O CENTRO ESPÍRITA NOSSA SENHORA DAS
GRAÇAS, COM SEDE NA CIDADE DE JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-11-21,000150293,PL. 995 1968 - PROJETO DE LEI,1189,UTILIDADE PÚBLICA,LEI 5104 1968 - LEI ORDINÁRIA,20120307,1514,rosanacf,1968-11-19,"list(passo = 1, data = ""1968-11-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 27 11 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 3 12 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 12 1968."")",list(),list(),N,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/5104/1968,LEI 5104 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,994,1968,DEPUTADO NELSON LOMBARDI                   MDB,"RECONHECE DE UTILIDADE PÚBLICA AS UNIDADES DE ""LIONS CLUB"" DE MINAS
GERAIS E DÁ OUTRAS PROVIDÊNCIAS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIOS, (MG).",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1968-11-21,000150294,PL. 994 1968 - PROJETO DE LEI,1184,UTILIDADE PÚBLICA,NA,20120307,1513,rosanacf,1968-11-19,"list(passo = 1, data = ""1968-11-19"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1184, nome = ""DEPUTADO NELSON LOMBARDI"", partido = ""MDB"")",ARQUIVO,19710131,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,993,1968,DEPUTADO ALVARO SALLES                     ARENA,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE DE PROTEÇÃO À MATERNIDADE
E À INFÂNCIA DE ALFENAS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ALFENAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-11-21,000150295,PL. 993 1968 - PROJETO DE LEI,279,UTILIDADE PÚBLICA,LEI 5124 1968 - LEI ORDINÁRIA,20120307,1511,rosanacf,1968-11-19,"list(passo = 1, data = ""1968-11-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 27 11 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 3 12 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI EM: 11 12 1968."")",list(),list(),N,"list(id = 279, nome = ""DEPUTADO ALVARO SALLES"", partido = ""ARENA"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/5124/1968,LEI 5124 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,992,1968,DEPUTADO LEOPOLDO PORTO                    ARENA,"DECLARA DE UTILIDADE PÚBLICA A ENTIDADE PATOS ESPERANTO SOCIETO -
PES, COM SEDE EM PATOS DE MINAS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PATOS DE MINAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-11-21,000150296,PL. 992 1968 - PROJETO DE LEI,1277,UTILIDADE PÚBLICA,LEI 5113 1968 - LEI ORDINÁRIA,20120307,1510,rosanacf,1968-11-19,"list(passo = 1, data = ""1968-11-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 11 1968\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1968\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 27 11 1968\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 3 12 1968\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 12 1968"")",list(),list(),N,"list(id = 1277, nome = ""DEPUTADO LEOPOLDO PORTO"", partido = ""ARENA"")",NA,NA,NA,NA,DELIBERAÇÃO DE PLENÁRIO,NULL,/legislacao/mineira/LEI/5113/1968,LEI 5113 1968 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,991,1968,DEPUTADO JOÃO CARVALHO                     ARENA,"CONSIDERA DE UTILIDADE PÚBLICA A ""ACARÉ AMIGOS DA CASA DE RETIROS SÃO
JOSÉ"", SOCIEDADE CIVIL, SEDIADA EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1968-11-21,000150297,PL. 991 1968 - PROJETO DE LEI,374,UTILIDADE PÚBLICA,NA,20120307,1508,rosanacf,1968-11-19,"list(passo = 1, data = ""1968-11-19"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 374, nome = ""DEPUTADO JOÃO CARVALHO"", partido = ""ARENA"")",ARQUIVO,19710131,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,990,1968,DEPUTADO JOÃO CARVALHO                     ARENA,"DÁ DENOMINAÇÃO ÀS ESCOLAS COMBINADAS FAZENDA CALIFÓRNIA, NO MUNICÍPIO
DE COIMBRA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, COIMBRA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1968-11-19,000150299,PL. 990 1968 - PROJETO DE LEI,374,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 5176 1969 - LEI ORDINÁRIA,20120403,1511,rosanacf,1968-11-21,"list(passo = 1, data = ""1968-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 22 11 1968\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 27 3 1969\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 16 4 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 4 1969\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: 25 3 1969\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 15 4 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 23 4 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI EM: 7 5 1969."")",list(),list(),N,"list(id = 374, nome = ""DEPUTADO JOÃO CARVALHO"", partido = ""ARENA"")",NA,NA,NA,NA,NA,NULL,/legislacao/mineira/LEI/5176/1969,LEI 5176 1969 - LEI ORDINÁRIA,NA,NA
