dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,indexacao,autoresEstruturados,legislacaoCitada,local,arquivamento,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,705,1976,DEPUTADO GERARDO RENAULT                   ARENA,"DECLARA DE UTILIDADE PÚBLICA O CENTRO REDENTOR, COM SEDE NO RIO DE
JANEIRO E FILIAL EM BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-09-22,000147504,PL. 705 1976 - PROJETO DE LEI,1176,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6957 1976 - LEI ORDINÁRIA,20120306,1307,rosanacf,1976-09-21,"list(passo = 1, data = ""1976-09-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 9 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 11 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 1 12 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 3 12 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: 24 11 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 30 11 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 3 12 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 12 1976"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 1176, nome = ""DEPUTADO GERARDO RENAULT"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6957/1976,LEI 6957 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,704,1976,DEPUTADO LÚCIO DE SOUZA CRUZ               ARENA,"DECLARA DE UTILIDADE PÚBLICA A CAIXA ECONÔMICA DOS INTERNADOS DA
COLÔNIA SANTA FÉ, DE TRÊS CORAÇÕES.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-09-21,000147505,PL. 704 1976 - PROJETO DE LEI,323,NA,UTILIDADE PÚBLICA,LEI 7421 1978 - LEI ORDINÁRIA,20120306,1307,rosanacf,1976-09-17,"list(passo = 1, data = ""1976-09-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 23 9 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 10 10 1978, COM EMENDA\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 19 10 1978, NA FORMA DO VENCIDO EM SEGUNDA DISCUSSÃO\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 10 1978\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 28 9 1978\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 19 10 1978\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 26 10 1978\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 12 1978"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, TRÊS CORAÇÕES.","list(id = 323, nome = ""DEPUTADO LÚCIO DE SOUZA CRUZ"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/7421/1978,LEI 7421 1978 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,703,1976,DEPUTADO MILTON SALLES                     PFL,"DENOMINA DE ""DESEMBARGADOR GORAZIL DE FARIA ALVIM"" O FÓRUM DA COMARCA
DE CAMPOS GERAIS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1976-09-21,000147506,PL. 703 1976 - PROJETO DE LEI,382,NA,PRÓPRIO PÚBLICO,NA,20120514,1618,rosanacf,1976-09-17,"list(passo = 1, data = ""1976-09-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 23 9 1976\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"DENOMINAÇÃO, FÓRUM, COMARCA DE CAMPOS GERAIS.","list(id = 382, nome = ""DEPUTADO MILTON SALLES"", partido = ""PFL"")",NA,ARQUIVO,19790131,NA,NA
Remissivo,PROJETO DE LEI,PL,701,1976,DEPUTADO GOMES MOREIRA                     MDB,"DECLARA DE UTILIDADE PÚBLICA O CENTRO ESPÍRITA CASA DE PRETOS VELHOS,
DE BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-09-18,000147507,PL. 701 1976 - PROJETO DE LEI,312,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6930 1976 - LEI ORDINÁRIA,20120306,1303,rosanacf,1976-09-16,"list(passo = 1, data = ""1976-09-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 23 9 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 10 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 27 10 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 11 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ANTÔNIO DIAS\nPUBLICAÇÃO: 30 9 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: 22 10 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 12 1976"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 312, nome = ""DEPUTADO GOMES MOREIRA"", partido = ""MDB"")",NA,NA,NA,/legislacao/mineira/LEI/6930/1976,LEI 6930 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,700,1976,DEPUTADO EURÍPEDES CRAIDE                  PMDB,"DECLARA DE UTILIDADE PÚBLICA O RODOVIÁRIO ATLÉTICO CLUBE, DE PARÁ DE
MINAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-09-18,000147508,PL. 700 1976 - PROJETO DE LEI,1187,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 7078 1977 - LEI ORDINÁRIA,20120306,1303,rosanacf,1976-09-17,"list(passo = 1, data = ""1976-09-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 22 9 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 5 1977\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 8 1977\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 8 1977\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\n(PERDEU PRAZO)\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 12 8 1977\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 2 9 1977\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 9 1977"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PARÁ DE MINAS.","list(id = 1187, nome = ""DEPUTADO EURÍPEDES CRAIDE"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/7078/1977,LEI 7078 1977 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,699,1976,MESA DA ASSEMBLÉIA,"ALTERA O ANEXO I DA DELIBERAÇÃO 162, DE 13 8 1975, MODIFICADA
PELA DELIBERAÇÃO 168.",ADMINISTRAÇÃO PÚBLICA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-09-17,000147510,PL. 699 1976 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,"ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS (ALMG)
PESSOAL",LEI 6890 1976 - LEI ORDINÁRIA,20131017,1656,rosanacf,1976-09-15,"list(passo = 1, data = ""1976-09-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 9 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 23 9 1976\nEMENDAS PUBLICADAS NO DL EM 22 9 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 28 9 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 9 1976\nCOMISSÕES:\nMESA DA ASSEMBLÉIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 18 9 1976\nMESA DA ASSEMBLÉIA\n(PARECER SOBRE EMENDAS)\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SAID ARGES\nPUBLICAÇÃO: 23 9 1976\nMESA DA ASSEMBLÉIA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. SAID ARGES\nPUBLICAÇÃO: (NÃO CONSTA)\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CARLOS LEMOS\nPUBLICAÇÃO: 2 10 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 5 10 1976"")",list(),list(),NULL,N,"ALTERAÇÃO, COMPOSIÇÃO, QUADRO PERMANENTE, SECRETARIA, (ALMG), GRUPO,
EXECUÇÃO, CARGO EM COMISSÃO.
ALTERAÇÃO, NÚMERO, CARGO EM COMISSÃO, ASSISTENTE DE ADMINISTRAÇÃO.
EXTINÇÃO, CARGO EFETIVO, AGENTE LEGISLATIVO, AGENTE DE ADMINISTRAÇÃO,
QUADRO PERMANENTE, SECRETARIA, (ALMG), AUSÊNCIA, PROVIMENTO.",NULL,NA,NA,NA,/legislacao/mineira/LEI/6890/1976,LEI 6890 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,698,1976,DEPUTADO JOSÉ LAVIOLA                      PMDB,"DECLARA DE UTILIDADE PÚBLICA A FRATERNIDADE CRÍSTICA DA ORDEM DOS
RAMANAS, DE BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-09-17,000147511,PL. 698 1976 - PROJETO DE LEI,1471,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6918 1976 - LEI ORDINÁRIA,20120306,1302,rosanacf,1976-09-15,"list(passo = 1, data = ""1976-09-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 9 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 10 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 21 10 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 10 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 27 9 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: 16 10 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 28 10 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 17 11 1976"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 1471, nome = ""DEPUTADO JOSÉ LAVIOLA"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/6918/1976,LEI 6918 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,695,1976,DEPUTADO SYLO COSTA                        PDS,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO CRISTÃ FEMININA, DE
BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-09-16,000147512,PL. 695 1976 - PROJETO DE LEI,978,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6917 1976 - LEI ORDINÁRIA,20120306,1300,rosanacf,1976-09-14,"list(passo = 1, data = ""1976-09-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 20 9 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 10 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 21 10 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 10 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO GALLO\nPUBLICAÇÃO: 21 9 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 16 10 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 28 10 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 17 11 1976"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 978, nome = ""DEPUTADO SYLO COSTA"", partido = ""PDS"")",NA,NA,NA,/legislacao/mineira/LEI/6917/1976,LEI 6917 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,694,1976,DEPUTADO ARTUR FAGUNDES                    PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL DO POLÍGONO AO GINÁSIO NORMAL
ESTADUAL DE PORTEIRINHA.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1976-09-15,000147513,PL. 694 1976 - PROJETO DE LEI,739,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120514,1623,rosanacf,1976-09-13,"list(passo = 1, data = ""1976-09-13"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PORTEIRINHA.","list(id = 739, nome = ""DEPUTADO ARTUR FAGUNDES"", partido = ""PDS"")",NA,ARQUIVO,19790131,NA,NA
Remissivo,PROJETO DE LEI,PL,693,1976,DEPUTADO GERARDO RENAULT                   ARENA,"AUTORIZA O GOVERNO DO ESTADO A FAZER REVERSÃO DE IMÓVEL AO
PATRIMÔNIO DO MUNICÍPIO DE PAINS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1976-09-15,000147514,PL. 693 1976 - PROJETO DE LEI,1176,NA,NA,NA,20090327,1322,m17663,1976-09-13,"list(passo = 1, data = ""1976-09-13"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 9 1976\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 1176, nome = ""DEPUTADO GERARDO RENAULT"", partido = ""ARENA"")",NA,ARQUIVO,19790131,NA,NA
Remissivo,PROJETO DE LEI,PL,692,1976,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A REVERTER AO PATRIMÔNIO DO
MUNICÍPIO DE PASSA-QUATRO O IMÓVEL QUE MENCIONA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-09-15,000147515,PL. 692 1976 - PROJETO DE LEI,NA,NA,NA,LEI 6899 1976 - LEI ORDINÁRIA,20020729,NA,GRACA,1976-09-13,"list(passo = 1, data = ""1976-09-13"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 6 10 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 10 1976\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 15 9 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 9 10 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 21 10 1976"")",list(),list(),"list(descricao = ""MSG 319 1976"")",N,NA,NULL,NA,NA,NA,/legislacao/mineira/LEI/6899/1976,LEI 6899 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,688,1976,DEPUTADO GERARDO RENAULT                   ARENA,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL GOVERNADOR MILTON CAMPOS À ESCOLA
ESTADUAL DE BELA VISTA DE MINAS, LOCALIZADA NAQUELE MUNICÍPIO.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1976-09-11,000147520,PL. 688 1976 - PROJETO DE LEI,1176,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120514,1625,rosanacf,1976-09-09,"list(passo = 1, data = ""1976-09-09"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 9 1976\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, BELA VISTA DE MINAS.","list(id = 1176, nome = ""DEPUTADO GERARDO RENAULT"", partido = ""ARENA"")",NA,ARQUIVO,19790131,NA,NA
Remissivo,PROJETO DE LEI,PL,686,1976,DEPUTADO GERARDO RENAULT                   ARENA,"AUTORIZA O GOVERNO DO ESTADO A FAZER A DOAÇÃO DE TERRENO AO
PATRIMÔNIO DO MUNICÍPIO DE NOVA SERRANA.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1976-09-10,000147522,PL. 686 1976 - PROJETO DE LEI,1176,NA,NA,NA,20090327,1318,m17663,1976-09-08,"list(passo = 1, data = ""1976-09-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 15 9 1976\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 1176, nome = ""DEPUTADO GERARDO RENAULT"", partido = ""ARENA"")",NA,ARQUIVO,19790131,NA,NA
Remissivo,PROJETO DE LEI,PL,685,1976,DEPUTADA JÚNIA MARISE                      MDB,"DECLARA DE UTILIDADE PÚBLICA O CONSELHO CENTRAL DIOCESANO DE BELO
HORIZONTE, DA SOCIEDADE DE SÃO VICENTE DE PAULO, COM SEDE EM BELO
HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-09-07,000147524,PL. 685 1976 - PROJETO DE LEI,1684,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 6902 1976 - LEI ORDINÁRIA,20120306,1133,rosanacf,1976-09-03,"list(passo = 1, data = ""1976-09-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 9 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 9 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 6 10 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 10 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 17 9 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. SÉRGIO FERRARA\nPUBLICAÇÃO: 2 10 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 9 10 1976\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 10 1976"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 1684, nome = ""DEPUTADA JÚNIA MARISE"", partido = ""MDB"")",NA,NA,NA,/legislacao/mineira/LEI/6902/1976,LEI 6902 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,684,1976,DEPUTADA JÚNIA MARISE                      MDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO PRÓ-MELHORAMENTO DO BAIRRO
CAMPO ALEGRE - APMVCA, COM SEDE NESTA CAPITAL.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1976-09-07,000147525,PL. 684 1976 - PROJETO DE LEI,1684,NA,UTILIDADE PÚBLICA,NA,20120306,1132,rosanacf,1976-09-03,"list(passo = 1, data = ""1976-09-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 9 1976\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 1684, nome = ""DEPUTADA JÚNIA MARISE"", partido = ""MDB"")",NA,ARQUIVO,19790131,NA,NA
Remissivo,PROJETO DE LEI,PL,682,1976,DEPUTADO JÉSUS TRINDADE                    PDS,"CONCEDE TÍTULO DE CIDADÃO HONORÁRIO DE MINAS GERAIS, AO DR. JOÃO
DE MEDEIROS CALMON.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1976-09-04,000147526,PL. 682 1976 - PROJETO DE LEI,1048,DELIBERAÇÃO DE PLENÁRIO,HOMENAGEM,LEI 6935 1976 - LEI ORDINÁRIA,20150519,1100,m17461,1976-09-02,"list(passo = 1, data = ""1976-09-02"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 8 1976\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 10 1976\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 27 10 1976\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 11 1976\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 27 9 1976\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. SÉRGIO FERRARA\nPUBLICAÇÃO: 22 10 1976\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: NÃO CONSTA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 12 1976"")",list(),list(),NULL,N,"CONCESSÃO HONORÍFICA, TÍTULO, CIDADÃO.","list(id = 1048, nome = ""DEPUTADO JÉSUS TRINDADE"", partido = ""PDS"")",NA,NA,NA,/legislacao/mineira/LEI/6935/1976,LEI 6935 1976 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,681,1976,DEPUTADO FERRAZ CALDAS                     PMDB,"DECLARA DE UTILIDADE PÚBLICA O ESPORTE CLUB CRISTINENSE, DE CRISTINA.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1976-09-04,000147527,PL. 681 1976 - PROJETO DE LEI,1690,NA,UTILIDADE PÚBLICA,NA,20120306,1131,rosanacf,1976-09-02,"list(passo = 1, data = ""1976-09-02"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 9 1976\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CRISTINA.","list(id = 1690, nome = ""DEPUTADO FERRAZ CALDAS"", partido = ""PMDB"")",NA,ARQUIVO,19790131,NA,NA
