dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,legislacaoCitada,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,regime,autoresEstruturados,local,arquivamento,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao,observacao
Remissivo,PROJETO DE LEI,PL,1326,1969,GOVERNADOR DO ESTADO,"AUTORIZA A ABERTURA DO CRÉDITO ESPECIAL DE NCR$ 7.903,00
À SECRETARIA DE ADMINISTRAÇÃO.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DE ADMINISTRAÇÃO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-10-30,000149961,PL. 1326 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5360 1969 - LEI ORDINÁRIA,20101209,1558,m17461,1969-10-28,"list(passo = 1, data = ""1969-10-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 10 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: 7 11 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 7 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 15 11 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 12 1969"")",list(),list(),"list(descricao = ""MSG 507 1969"")",N,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/5360/1969,LEI 5360 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1325,1969,GOVERNADOR DO ESTADO,"AUTORIZA ABERTURA DO CRÉDITO ESPECIAL DE NCR$ 1.699,15 À
SECRETARIA DA SEGURANÇA PÚBLICA.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DA SEGURANÇA PÚBLICA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-10-30,000149962,PL. 1325 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5365 1969 - LEI ORDINÁRIA,20101209,1559,m17461,1969-10-28,"list(passo = 1, data = ""1969-10-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 10 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 7 11 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 7 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO DA LEI: 3 12 1969"")",list(),list(),"list(descricao = ""MSG 506 1969"")",N,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/5365/1969,LEI 5365 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1324,1969,GOVERNADOR DO ESTADO,"AUTORIZA A ABERTURA, À POLÍCIA MILITAR DE MINAS GERAIS, DO CRÉDITO
ESPECIAL DE NCR$ 137.332,77.",NA,"ABERTURA, CRÉDITO ESPECIAL, (PMMG).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-10-30,000149963,PL. 1324 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5351 1969 - LEI ORDINÁRIA,20101209,1554,m17461,1969-10-28,"list(passo = 1, data = ""1969-10-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 10 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: 7 11 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 7 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 15 11 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 11 1969"")",list(),list(),"list(descricao = ""MSG 505 1969"")",N,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/5351/1969,LEI 5351 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1323,1969,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A CONCEDER AUXÍLIO FINANCEIRO AO IV
CONGRESSO BRASILEIRO DE COOPERATIVISMO.",NA,"AUTORIZAÇÃO, EXECUTIVO, CONCESSÃO, AUXÍLIO FINANCEIRO, CONGRESSO,
COOPERATIVISMO, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-10-30,000149964,PL. 1323 1969 - PROJETO DE LEI,,AUXÍLIO FINANCEIRO,NA,LEI 5366 1969 - LEI ORDINÁRIA,20130710,1215,vitoria,1969-10-28,"list(passo = 1, data = ""1969-10-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 10 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MANOEL COSTA\nPUBLICAÇÃO: 7 11 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 7 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 5 11 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 12 1969"")",list(),list(),"list(descricao = ""MSG 504 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5366/1969,LEI 5366 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1322,1969,GOVERNADOR DO ESTADO,"AUTORIZA ABERTURA DE CRÉDITO ESPECIAL DE NCR$ 1.368,46 À
SECRETARIA DA VIAÇÃO E OBRAS PÚBLICAS.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DA VIAÇÃO E OBRAS
PÚBLICAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-10-30,000149965,PL. 1322 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5364 1969 - LEI ORDINÁRIA,20101209,1555,m17461,1969-10-27,"list(passo = 1, data = ""1969-10-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 10 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 7 11 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 7 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 15 11 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 12 1969"")",list(),list(),"list(descricao = ""MSG 503 1969"")",N,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/5364/1969,LEI 5364 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1321,1969,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR O CRÉDITO ESPECIAL DE
NCR$ 3.012,17 À SECRETARIA DA EDUCAÇÃO E ANULAR DOTAÇÕES
ORÇAMENTÁRIAS.",FINANÇAS PÚBLICAS,"AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL, SECRETARIA
DE ESTADO DE EDUCAÇÃO (SEE).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-10-30,000149966,PL. 1321 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5385 1969 - LEI ORDINÁRIA,20140218,1616,sheyla,1969-10-27,"list(passo = 1, data = ""1969-10-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 10 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 19 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: 7 11 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 7 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 19 11 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 12 1969"")",list(),list(),"list(descricao = ""MSG 502 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5385/1969,LEI 5385 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1319,1969,DEPUTADO EURÍPEDES CRAIDE                  MDB,"DECLARA DE UTILIDADE PÚBLICA O GINÁSIO VICENDE DE PAULO, COM SEDE
EM FRUTAL.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, FRUTAL.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-10-25,000149968,PL. 1319 1969 - PROJETO DE LEI,1187,UTILIDADE PÚBLICA,NA,LEI 5395 1969 - LEI ORDINÁRIA,20120227,1710,rosanacf,1969-10-23,"list(passo = 1, data = ""1969-10-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ DOMINGUES\nPUBLICAÇÃO: 20 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: NÃO CONSTA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 12 1969"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 1187, nome = ""DEPUTADO EURÍPEDES CRAIDE"", partido = ""MDB"")",NA,NA,/legislacao/mineira/LEI/5395/1969,LEI 5395 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1318,1969,DEPUTADA MARIA PENA                        ARENA,"DECLARA DE UTILIDADE PÚBLICA A MATERNIDADE E POSTO DE PUERICULTURA
DR. EUGÊNIO GOMES DE CARVALHO, DE PEDRO LEOPOLDO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PEDRO LEOPOLDO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-10-25,000149969,PL. 1318 1969 - PROJETO DE LEI,748,UTILIDADE PÚBLICA,NA,LEI 5341 1969 - LEI ORDINÁRIA,20120227,1710,rosanacf,1969-10-23,"list(passo = 1, data = ""1969-10-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 4 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 11 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 1 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 11 11 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 11 1969"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 748, nome = ""DEPUTADA MARIA PENA"", partido = ""ARENA"")",NA,NA,/legislacao/mineira/LEI/5341/1969,LEI 5341 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1317,1969,DEPUTADO AMILCAR PADOVANI                  MDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS
MUNICIPAIS, COM SEDE EM JUIZ DE FORA.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-10-24,000149970,PL. 1317 1969 - PROJETO DE LEI,1189,UTILIDADE PÚBLICA,NA,LEI 5348 1969 - LEI ORDINÁRIA,20120227,1710,rosanacf,1969-10-22,"list(passo = 1, data = ""1969-10-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 4 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 11 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 1 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 11 11 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 25 11 1969"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",NA,NA,/legislacao/mineira/LEI/5348/1969,LEI 5348 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1316,1969,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR À SECRETARIA DA ADMINISTRAÇÃO
O CRÉDITO ESPECIAL DE NCR$ 349.966,03 E ANULAR DOTAÇÕES
ORÇAMENTÁRIAS.",FINANÇAS PÚBLICAS,"AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL, (SADMG).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-10-24,000149971,PL. 1316 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5359 1969 - LEI ORDINÁRIA,20140218,1617,sheyla,1969-10-22,"list(passo = 1, data = ""1969-10-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 7 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 5 11 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 5 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 13 11 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 12 1969"")",list(),list(),"list(descricao = ""MSG 501 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5359/1969,LEI 5359 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1315,1969,GOVERNADOR DO ESTADO,"AUTORIZA A ABERTURA DO CRÉDITO ESPECIAL DE NCR$ 855,00 À SECRETARIA
DA ADMINISTRAÇÃO.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DA ADMINISTRAÇÃO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-10-24,000149972,PL. 1315 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5354 1969 - LEI ORDINÁRIA,20101209,1552,m17461,1969-10-22,"list(passo = 1, data = ""1969-10-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 7 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 5 11 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. DELSON SCARANO\nPUBLICAÇÃO: 5 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 13 11 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 11 1969"")",list(),list(),"list(descricao = ""MSG 500 1969"")",N,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/5354/1969,LEI 5354 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1314,1969,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR O CRÉDITO DE NCR$ 637,41 À
SECRETARIA DA SEGURANÇA PÚBLICA E ANULAR DOTAÇÕES ORÇAMENTÁRIAS.",FINANÇAS PÚBLICAS,"AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL, (SSPMG).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-10-24,000149973,PL. 1314 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5353 1969 - LEI ORDINÁRIA,20140218,1619,sheyla,1969-10-22,"list(passo = 1, data = ""1969-10-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 7 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. AMILCAR PADOVANI\nPUBLICAÇÃO: 5 11 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MANOEL COSTA\nPUBLICAÇÃO: 5 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 13 11 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 11 1969"")",list(),list(),"list(descricao = ""MSG 499 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5353/1969,LEI 5353 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1313,1969,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR O CRÉDITO ESPECIAL DE
NCR$ 9.639,44 À SECRETARIA DA SEGURANÇA PÚBLICA E ANULAR DOTAÇÕES
ORÇAMENTÁRIAS.",FINANÇAS PÚBLICAS,"AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL, (SSPMG).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-10-24,000149974,PL. 1313 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5369 1969 - LEI ORDINÁRIA,20140218,1620,sheyla,1969-10-22,"list(passo = 1, data = ""1969-10-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 10 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 5 11 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 5 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 15 11 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 12 1969"")",list(),list(),"list(descricao = ""MSG 498 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5369/1969,LEI 5369 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1312,1969,GOVERNADOR DO ESTADO,"AUTORIZA A ABERTURA DO CRÉDITO ESPECIAL DE NCR$ 736,00 À SECRETARIA DA
FAZENDA.",FINANÇAS PÚBLICAS,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DA FAZENDA (SEF).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-10-24,000149975,PL. 1312 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5352 1969 - LEI ORDINÁRIA,20160301,1526,malves,1969-10-22,"list(passo = 1, data = ""1969-10-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 7 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. RONALDO CANEDO\nPUBLICAÇÃO: 5 11 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MANOEL COSTA\nPUBLICAÇÃO: 5 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 13 11 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 11 1969"")",list(),list(),"list(descricao = ""MSG 497 1969"")",N,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/5352/1969,LEI 5352 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1311,1969,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR À SECRETARIA DA VIAÇÃO E OBRAS
PÚBLICAS O CRÉDITO ESPECIAL DE NCR$ 77.478,70 E ANULAR DOTAÇÕES
ORÇAMENTÁRIAS.",FINANÇAS PÚBLICAS,"AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE
ESTADO
DA VIAÇÃO E OBRAS PÚBLICAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-10-24,000149976,PL. 1311 1969 - PROJETO DE LEI,,CRÉDITO,NA,LEI 5363 1969 - LEI ORDINÁRIA,20140218,1622,sheyla,1969-10-22,"list(passo = 1, data = ""1969-10-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 7 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 5 11 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 5 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 15 11 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 12 1969"")",list(),list(),"list(descricao = ""MSG 496 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5363/1969,LEI 5363 1969 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,1310,1969,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR O CRÉDITO ESPECIAL DE
NCR$ 787,62 AO PODER JUDICIÁRIO.",NA,"AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL, JUDICIÁRIO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1969-10-24,000149977,PL. 1310 1969 - PROJETO DE LEI,,"CRÉDITO
JUDICIÁRIO",NA,LEI 5356 1969 - LEI ORDINÁRIA,20130710,1154,vitoria,1969-10-22,"list(passo = 1, data = ""1969-10-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 7 11 1969\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 11 1969\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ DOMINGUES\nPUBLICAÇÃO: 5 11 1969\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. DELSON SCARANO\nPUBLICAÇÃO: 5 11 1969\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 13 11 1969\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 12 1969"")",list(),list(),"list(descricao = ""MSG 495 1969"")",N,NA,NULL,NA,NA,/legislacao/mineira/LEI/5356/1969,LEI 5356 1969 - LEI ORDINÁRIA,NA,NA
