dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,observacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,tema,regime,linksOrigem,local,arquivamento,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,2145,1982,DEPUTADO JOÃO PINTO RIBEIRO                PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DOS UNIVERSITÁRIOS DA
POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS, COM SEDE EM BELO
HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-10-30,000143713,PL. 2145 1982 - PROJETO DE LEI,1685,UTILIDADE PÚBLICA,LEI 8382 1982 - LEI ORDINÁRIA,20120131,1130,rosanacf,1982-10-28,"list(passo = 1, data = ""1982-10-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 19 11 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 11 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 2 12 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 12 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 25 11 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 1 12 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 24 12 1982"")",list(),list(),N,"list(id = 1685, nome = ""DEPUTADO JOÃO PINTO RIBEIRO"", partido = ""PMDB"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8382/1982,LEI 8382 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2144,1982,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A DOAR AO MUNICÍPIO DE NOVA SERRANA IMÓVEL
QUE MENCIONA.","AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL, MUNICÍPIO, NOVA SERRANA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-10-29,000143714,PL. 2144 1982 - PROJETO DE LEI,,IMÓVEL,LEI 8356 1982 - LEI ORDINÁRIA,20120605,1505,rosanacf,1982-10-28,"list(passo = 1, data = ""1982-10-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 24 11 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 25 11 1982\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 23 11 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 30 11 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 8 12 1982"")",list(),list(),N,NULL,NA,NA,"list(descricao = ""MSG 904 1982"")",NA,NA,/legislacao/mineira/LEI/8356/1982,LEI 8356 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2143,1982,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A PERMUTAR IMÓVEL DE PROPRIEDADE DO ESTADO
COM O DE LINA PREISSER E OUTROS NO MUNICÍPIO DE SETE LAGOAS.","AUTORIZAÇÃO, EXECUTIVO, PERMUTA, IMÓVEL, MUNICÍPIO, SETE LAGOAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-10-29,000143715,PL. 2143 1982 - PROJETO DE LEI,,IMÓVEL,LEI 8353 1982 - LEI ORDINÁRIA,20120605,1506,rosanacf,1982-10-28,"list(passo = 1, data = ""1982-10-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 22 11 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 24 11 1982\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 23 11 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 27 11 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 12 1982"")",list(),list(),N,NULL,NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/8353/1982,LEI 8353 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2142,1982,GOVERNADOR DO ESTADO,"CONCEDE PENSÃO A CYBELE MANSO DE MELLO VIANNA, VIÚVA DE
EX-DEPUTADO ESTADUAL.",NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-10-29,000143716,PL. 2142 1982 - PROJETO DE LEI,NA,NA,NA,19980101,NA,Carga,1982-10-28,"list(passo = 1, data = ""1982-10-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 18 11 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 30 11 1982\nARQUIVADO POR DETERMINAÇÃO DA PRESIDÊNCIA, EM VIRTUDE DA SANÇÃO\nDA LEI 8393, DE 6 5 1983."")",list(),list(),N,NULL,NA,DELIBERAÇÃO DE PLENÁRIO,"list(descricao = ""MSG 902 1982"")",NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2141,1982,DEPUTADO LUIZ OTÁVIO VALADARES             PMDB,"DÁ NOVA REDAÇÃO AO ART. 3 DA LEI 5999, DE 2 10 1972, QUE DISPÕE
SOBRE A FIXAÇÃO DE NÚMERO DE VEREADORES E ACRESCENTA PARÁGRAFO.
(FIXA O NÚMERO DE VEREADORES PARA CADA MUNICÍPIO COM BASE NO
ELEITORADO INSCRITO ATÉ O DIA 7 DE SETEMBRO DO ANO DA ELEIÇÃO).",NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-10-23,000143723,PL. 2141 1982 - PROJETO DE LEI,2043,NA,NA,20090804,1550,drumo,1982-10-21,"list(passo = 1, data = ""1982-10-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 11 1982\nARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO.\nRECEBEU O NÚMERO PL 8 1983."")","list(expressao = ""(PL adj '8' adj 1983[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 8 1983"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%278%27+adj+1983%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 8, ano = 1983)",list(),N,"list(id = 2043, nome = ""DEPUTADO LUIZ OTÁVIO VALADARES"", partido = ""PMDB"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,2134,1982,DEPUTADO ELMO BRAZ                         PP,"DECLARA DE UTILIDADE PÚBLICA A LOJA MAÇÔNICA PAZ E TRABALHO, COM
SEDE EM BELO HORIZONTE, A AVENIDA BRASIL, 478.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-10-22,000143724,PL. 2134 1982 - PROJETO DE LEI,1689,UTILIDADE PÚBLICA,LEI 8376 1982 - LEI ORDINÁRIA,20120131,1131,rosanacf,1982-10-20,"list(passo = 1, data = ""1982-10-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 10 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 3 12 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 4 12 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 12 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 3 12 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 4 12 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 12 1982"")",list(),list(),N,"list(id = 1689, nome = ""DEPUTADO ELMO BRAZ"", partido = ""PP"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8376/1982,LEI 8376 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2133,1982,DEPUTADO EUCLIDES CINTRA                   PDS,"DÁ A DENOMINAÇÃO DE CRECHE GUIOMAR SCHMIDT SANCHES À CRECHE CONSTRUÍDA
PELO SERVAS NO BAIRRO GAMELEIRA, EM BELO HORIZONTE.","DENOMINAÇÃO, CRECHE, MUNICÍPIO, BELO HORIZONTE.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-10-22,000143725,PL. 2133 1982 - PROJETO DE LEI,295,PRÓPRIO PÚBLICO,NA,20120503,1740,rosanacf,1982-10-20,"list(passo = 1, data = ""1982-10-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 10 1982\nARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO EM 7 3 1983.\nRECEBEU O NÚMERO PL 7 1983."")","list(expressao = ""(PL adj '7' adj 1983[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 7 1983"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%277%27+adj+1983%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 7, ano = 1983)",list(),N,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,NA,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,2132,1982,DEPUTADO ROBERTO LUIZ SOARES               PDS,"DÁ A DENOMINAÇÃO DE DR. ULISSES FERREIRA AO POSTO DE SAÚDE DE VISCONDE
DO RIO BRANCO.","DENOMINAÇÃO, POSTO DE SAÚDE, MUNICÍPIO, VISCONDE DO RIO BRANCO.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-10-22,000143726,PL. 2132 1982 - PROJETO DE LEI,2115,PRÓPRIO PÚBLICO,NA,20120503,1741,rosanacf,1982-10-20,"list(passo = 1, data = ""1982-10-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 10 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 2115, nome = ""DEPUTADO ROBERTO LUIZ SOARES"", partido = ""PDS"")",NA,NA,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,2131,1982,DEPUTADO MÁRIO PACHECO                     PDS,"DECLARA DE UTILIDADE PÚBLICA O CLUBE DE DIRETORES LOJISTAS DE
UBERLÂNDIA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, UBERLÂNDIA.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-10-22,000143727,PL. 2131 1982 - PROJETO DE LEI,2113,UTILIDADE PÚBLICA,NA,20120131,1131,rosanacf,1982-10-20,"list(passo = 1, data = ""1982-10-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 10 1982\nARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO EM 14 3 1983.\nRECEBEU O NÚMERO PL 11 1983."")","list(expressao = ""(PL adj '11' adj 1983[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 11 1983"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%2711%27+adj+1983%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 11, ano = 1983)",list(),N,"list(id = 2113, nome = ""DEPUTADO MÁRIO PACHECO"", partido = ""PDS"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,2130,1982,DEPUTADO FÚLVIO FONTOURA                   ARENA,"DECLARA DE UTILIDADE PÚBLICA A CAIXA SOCIAL E BENEFICENTE -
CASEMG, COM SEDE EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-10-22,000143728,PL. 2130 1982 - PROJETO DE LEI,2035,UTILIDADE PÚBLICA,LEI 8373 1982 - LEI ORDINÁRIA,20120131,1132,rosanacf,1982-10-20,"list(passo = 1, data = ""1982-10-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 10 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 11 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 2 12 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 12 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 25 11 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 1 12 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 12 1982"")",list(),list(),N,"list(id = 2035, nome = ""DEPUTADO FÚLVIO FONTOURA"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8373/1982,LEI 8373 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2129,1982,DEPUTADO LEÃO BORGES                       ARENA,"DÁ DENOMINAÇÃO À PONTE SOBRE O RIO UBERABA, NA RODOVIA CONCEIÇÃO DAS
ALAGOAS - PLANURA (DE EMÍDIO PEREIRA).","DENOMINAÇÃO, PONTE, RIO UBERABA, MUNICÍPIO, CONCEIÇÃO DAS ALAGOAS,
PLANURA.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-10-22,000143729,PL. 2129 1982 - PROJETO DE LEI,713,PRÓPRIO PÚBLICO,NA,20120309,1101,rosanacf,1982-10-20,"list(passo = 1, data = ""1982-10-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 10 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 713, nome = ""DEPUTADO LEÃO BORGES"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,2128,1982,GOVERNADOR DO ESTADO,"ALTERA O DISPOSTO NOS ARTS. 7 E 8 DA LEI 7922, DE 23 DE
ABRIL DE 1981, E DÁ OUTRAS PROVIDÊNCIAS.
(POLÍCIA CIVIL).",NA,NA,TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1982-10-21,000143730,PL. 2128 1982 - PROJETO DE LEI,NA,NA,LEI 8359 1982 - LEI ORDINÁRIA,19980101,NA,Carga,1982-10-20,"list(passo = 1, data = ""1982-10-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 24 11 1982, COM EMENDA\nREDAÇÃO FINAL\nAPROVAÇÃO: (NÃO CONSTA)\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 29 10 1982\nREDAÇÃO\nREDAÇÃO FINAL\nPERDEU PRAZO\nVETADO PARCIALMENTE\nPUBLICAÇÃO DA LEI: 14 12 1982\nVETO PARCIAL MANTIDO"")",list(),list(),N,NULL,NA,DELIBERAÇÃO DE PLENÁRIO,"list(descricao = ""MSG 900 1982"")",NA,NA,/legislacao/mineira/LEI/8359/1982,LEI 8359 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2127,1982,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A DOAR À MITRA ARQUIDIOCESANA DE
BELO HORIZONTE LOTES DE TERRENO QUE MENCIONA (EM JUSTINÓPOLIS).",NA,NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-10-21,000143731,PL. 2127 1982 - PROJETO DE LEI,NA,NA,LEI 8357 1982 - LEI ORDINÁRIA,19980101,NA,Carga,1982-09-19,"list(passo = 1, data = ""1982-09-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 24 11 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: (NÃO CONSTA)\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 23 11 1982\nREDAÇÃO\nREDAÇÃO FINAL\nPERDEU PRAZO\nSANCIONADO\nPUBLICAÇÃO DA LEI: 8 12 1982"")",list(),list(),N,NULL,NA,DELIBERAÇÃO DE PLENÁRIO,"list(descricao = ""MSG 888 1982"")",NA,NA,/legislacao/mineira/LEI/8357/1982,LEI 8357 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2126,1982,DEPUTADO NARCISO MICHELLI                  PFL,"DECLARA DE UTILIDADE PÚBLICA O CONSELHO CENTRAL DE UBÁ, COM
SEDE NA CIDADE DE UBÁ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, UBÁ.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-10-09,000143732,PL. 2126 1982 - PROJETO DE LEI,2046,UTILIDADE PÚBLICA,LEI 8384 1982 - LEI ORDINÁRIA,20120131,1132,rosanacf,1982-10-07,"list(passo = 1, data = ""1982-10-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 10 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 11 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 3 12 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 12 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LEÃO BORGES\nPUBLICAÇÃO: 25 11 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 1 12 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 24 12 1982"")",list(),list(),N,"list(id = 2046, nome = ""DEPUTADO NARCISO MICHELLI"", partido = ""PFL"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8384/1982,LEI 8384 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2125,1982,DEPUTADO HÉLIO RESENDE                     PFL,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO MÉDICA DE
CONSELHEIRO LAFAIETE, COM SEDE EM CONSELHEIRO LAFAIETE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CONSELHEIRO LAFAIETE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-10-09,000143733,PL. 2125 1982 - PROJETO DE LEI,2037,UTILIDADE PÚBLICA,LEI 8387 1982 - LEI ORDINÁRIA,20120131,1139,rosanacf,1982-10-07,"list(passo = 1, data = ""1982-10-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 10 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 18 11 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 1 12 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 2 12 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LEÃO BORGES\nPUBLICAÇÃO: 2 11 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 26 11 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: 14 12 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 12 1982"")",list(),list(),N,"list(id = 2037, nome = ""DEPUTADO HÉLIO RESENDE"", partido = ""PFL"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8387/1982,LEI 8387 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2124,1982,GOVERNADOR DO ESTADO,AUTORIZA O PODER EXECUTIVO A REVERTER IMÓVEL AO MUNICÍPIO DE BOTELHOS.,"AUTORIZAÇÃO, EXECUTIVO, REVERSÃO, IMÓVEL, MUNICÍPIO, BOTELHOS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-10-09,000143734,PL. 2124 1982 - PROJETO DE LEI,,IMÓVEL,LEI 8354 1982 - LEI ORDINÁRIA,20120605,1506,rosanacf,1982-10-07,"list(passo = 1, data = ""1982-10-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 22 11 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 24 11 1982\nCOMISSÕES:\nJUSTIÇA E ECONOMIA (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. RUFINO NETO\nPUBLICAÇÃO: 29 10 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO PEDRO GUSTIN\nPUBLICAÇÃO: 27 11 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 12 1982"")",list(),list(),N,NULL,NA,NA,"list(descricao = ""MSG 884 1982"")",NA,NA,/legislacao/mineira/LEI/8354/1982,LEI 8354 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2123,1982,GOVERNADOR DO ESTADO,"CRIA CARGOS NO QUADRO PERMANENTE, A QUE SE REFERE O DECRETO
16409, DE 10 7 1974, E DÁ OUTRAS PROVIDÊNCIAS. (CARGOS NA
COORDENADORIA DE APOIO À PESSOA DEFICIENTE.)","CRIAÇÃO, CARGO EM COMISSÃO, DIRETOR, SUPERVISOR, QUADRO PERMANENTE,
EXECUTIVO, INCLUSÃO, QUADRO SETORIAL, COORDENADORIA DE APOIO E
ASSISTÊNCIA À PESSOA DEFICIENTE (CAADE).
AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO ESPECIAL.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-10-09,000143735,PL. 2123 1982 - PROJETO DE LEI,,"CRÉDITO
EXECUTIVO
PESSOAL",LEI 8329 1982 - LEI ORDINÁRIA,20170224,1354,zigoni,1982-10-07,"list(passo = 1, data = ""1982-10-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 27 10 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 10 1982\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO FERRAZ\nPUBLICAÇÃO: 22 10 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CAMILO MACHADO\nPUBLICAÇÃO: 30 10 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 11 1982"")",list(),list(),N,NULL,ADMINISTRAÇÃO PÚBLICA,DELIBERAÇÃO DE PLENÁRIO,"list(descricao = ""MSG 883 1982"")",NA,NA,/legislacao/mineira/LEI/8329/1982,LEI 8329 1982 - LEI ORDINÁRIA
