dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,observacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,norma,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,indexacao,assuntoGeral,local,arquivamento,atualizacao,horario,tema,linksOrigem,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,1036,1974,DEPUTADO GERARDO RENAULT                   ARENA,"AUTORIZA O PODER EXECUTIVO A DOAR AO MUNICÍPIO DE ITAMOJI,
IMÓVEL SITUADO À RUA QUINTINO BOCAÍUVA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-04-25,000148510,PL. 1036 1974 - PROJETO DE LEI,1176,NA,LEI 6418 1974 - LEI ORDINÁRIA,GRACA,1974-04-23,"list(passo = 1, data = ""1974-04-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 5 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 16 8 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 2 9 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. TARCISIO DELGADO\nPUBLICAÇÃO: 3 5 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 8 6 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ HONÓRIO\nPUBLICAÇÃO: 4 9 1974\nSANCIONADO\nPUBLICADO NO DL EM 25 9 1974"")",list(),list(),N,"list(id = 1176, nome = ""DEPUTADO GERARDO RENAULT"", partido = ""ARENA"")",NA,NA,NA,NA,20020730,NA,NA,NULL,NA,/legislacao/mineira/LEI/6418/1974,LEI 6418 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1035,1974,DEPUTADO LOURIVAL BRASIL                   ARENA,"DÁ DENOMINAÇÃO DE ""JOVELINO LANZA"" ÀS ESCOLAS REUNIDAS ESTADUAIS
DO BAIRRO ARIZONA, MUNICÍPIO DE LAGOAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-04-24,000148511,PL. 1035 1974 - PROJETO DE LEI,322,NA,LEI 6363 1974 - LEI ORDINÁRIA,rosanacf,1974-04-22,"list(passo = 1, data = ""1974-04-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 5 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 5 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 6 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. TARCISIO DELGADO\nPUBLICAÇÃO: 3 5 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARCOS TITO\nPUBLICAÇÃO: 23 5 1974\nREDAÇÃO\nREDAÇÃO FINAL\nPUBLICAÇÃO: 8 6 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 5 7 1974"")",list(),list(),N,"list(id = 322, nome = ""DEPUTADO LOURIVAL BRASIL"", partido = ""ARENA"")","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, LAGOAS.","PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,20120516,1630,NA,NULL,NA,/legislacao/mineira/LEI/6363/1974,LEI 6363 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1034,1974,DEPUTADO NELSON LOMBARDI                   ARENA,"CONSIDERA DE UTILIDADE PÚBLICA A ALIANÇA MUNICIPAL ESPÍRITA DE
SÃO JOÃO DEL-REI - AMES, DE SÃO JOÃO DEL-REI.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-04-24,000148512,PL. 1034 1974 - PROJETO DE LEI,1184,NA,LEI 6356 1974 - LEI ORDINÁRIA,rosanacf,1974-04-22,"list(passo = 1, data = ""1974-04-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 5 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 6 6 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 6 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 3 5 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VICENTE GUABIROBA\nPUBLICAÇÃO: 1 6 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 13 6 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1974"")",list(),list(),N,"list(id = 1184, nome = ""DEPUTADO NELSON LOMBARDI"", partido = ""ARENA"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SÃO JOÃO DEL-REI.",UTILIDADE PÚBLICA,NA,NA,20120203,1622,NA,NULL,NA,/legislacao/mineira/LEI/6356/1974,LEI 6356 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1033,1974,DEPUTADO NARCÉLIO MENDES                   ARENA,"DECLARA DE UTILIDADE PÚBLICA A LOJA SIMBÓLICA OBREIROS DE CARATINGA,
COM SEDE EM CARATINGA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-04-24,000148513,PL. 1033 1974 - PROJETO DE LEI,1465,DELIBERAÇÃO DE PLENÁRIO,LEI 6355 1974 - LEI ORDINÁRIA,rosanacf,1974-04-22,"list(passo = 1, data = ""1974-04-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 16 5 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 5 6 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 6 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 3 5 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARCOS TITO\nPUBLICAÇÃO: 23 5 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 13 6 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 2 7 1974"")",list(),list(),N,"list(id = 1465, nome = ""DEPUTADO NARCÉLIO MENDES"", partido = ""ARENA"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CARATINGA.",UTILIDADE PÚBLICA,NA,NA,20120203,1615,NA,NULL,NA,/legislacao/mineira/LEI/6355/1974,LEI 6355 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1031,1974,DEPUTADO EDGARD DE VASCONCELOS             ARENA,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE MINAS GERAIS AO ESCRITOR E
INTELECTUAL MÁRIO GUIMARÃES FERRI.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-04-19,000148516,PL. 1031 1974 - PROJETO DE LEI,941,NA,LEI 6375 1974 - LEI ORDINÁRIA,m17461,1974-04-17,"list(passo = 1, data = ""1974-04-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 6 6 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 6 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 6 1974\nCOMISSÕES:\nCONSELHO PERMANENTE DA MEDALHA DA INCONFIDÊNCIA\nRELATOR: CONSELHEIRO PROF. EDUARDO OSORIO CISALPINO\nPARECER FAVORÁVEL\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 25 5 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 20 6 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 2 7 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 7 1974"")",list(),list(),N,"list(id = 941, nome = ""DEPUTADO EDGARD DE VASCONCELOS"", partido = ""ARENA"")","CONCESSÃO HONORÍFICA, TÍTULO, CIDADÃO.",HOMENAGEM,NA,NA,20150518,1138,NA,NULL,NA,/legislacao/mineira/LEI/6375/1974,LEI 6375 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1030,1974,DEPUTADO HUMBERTO SOUTO                    ARENA,"CONSIDERA DE UTILIDADE PÚBLICA A CONFERÊNCIA SÃO VICENTE DE PAULO, DE
PORTEIRINHA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-04-19,000148517,PL. 1030 1974 - PROJETO DE LEI,1489,NA,LEI 6365 1974 - LEI ORDINÁRIA,rosanacf,1974-04-17,"list(passo = 1, data = ""1974-04-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 5 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 5 6 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 6 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. TARCISIO DELGADO\nPUBLICAÇÃO: 26 4 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 1 6 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 13 6 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 5 7 1974"")",list(),list(),N,"list(id = 1489, nome = ""DEPUTADO HUMBERTO SOUTO"", partido = ""ARENA"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PORTEIRINHA.",UTILIDADE PÚBLICA,NA,NA,20120203,1611,NA,NULL,NA,/legislacao/mineira/LEI/6365/1974,LEI 6365 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1029,1974,DEPUTADO HUMBERTO SOUTO                    ARENA,"DECLARA DE UTILIDADE PÚBLICA DA SOCIEDADE EDUCATIVA E BENEFICENTE - A
ESTRELA DA ESPERANÇA -, COM SEDE EM MONTES CLAROS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-04-19,000148518,PL. 1029 1974 - PROJETO DE LEI,1489,DELIBERAÇÃO DE PLENÁRIO,LEI 6348 1974 - LEI ORDINÁRIA,rosanacf,1974-04-17,"list(passo = 1, data = ""1974-04-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 5 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 3 6 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 6 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 26 4 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VICENTE GUABIROBA\nPUBLICAÇÃO: 30 5 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 8 6 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 6 1974"")",list(),list(),N,"list(id = 1489, nome = ""DEPUTADO HUMBERTO SOUTO"", partido = ""ARENA"")","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, MONTES CLAROS.",UTILIDADE PÚBLICA,NA,NA,20120203,1607,NA,NULL,NA,/legislacao/mineira/LEI/6348/1974,LEI 6348 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1028,1974,DEPUTADO SAMIR TANNÚS                      ARENA,"DÁ A DENOMINAÇÃO DE ""FÓRUM FRADIQUE CORREIA DA SILVA"" AO FÓRUM DE
CAMPINA VERDE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-04-18,000148519,PL. 1028 1974 - PROJETO DE LEI,1463,NA,LEI 6351 1974 - LEI ORDINÁRIA,rosanacf,1974-04-16,"list(passo = 1, data = ""1974-04-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 5 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 3 6 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 6 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 3 5 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VICENTE GUABIROBA\nPUBLICAÇÃO: 30 5 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 8 6 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 27 6 1974"")",list(),list(),N,"list(id = 1463, nome = ""DEPUTADO SAMIR TANNÚS"", partido = ""ARENA"")","DENOMINAÇÃO, FÓRUM, COMARCA DE CAMPINA VERDE.",PRÓPRIO PÚBLICO,NA,NA,20120516,1631,NA,NULL,NA,/legislacao/mineira/LEI/6351/1974,LEI 6351 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1027,1974,DEPUTADO JOSÉ LAVIOLA                      ARENA,"AUTORIZA O PODER EXECUTIVO A FAZER REVERTER IMÓVEIS AO
PATRIMÔNIO DO MUNICÍPIO DE CONSELHEIRO PENNA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-04-18,000148520,PL. 1027 1974 - PROJETO DE LEI,1471,DELIBERAÇÃO DE PLENÁRIO,LEI 6410 1974 - LEI ORDINÁRIA,Carga,1994-03-16,"list(passo = 1, data = ""1994-03-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 20 5 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 16 8 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 8 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 3 5 1974\nFINANÇAS\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 3 5 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARCOS TITO\nPUBLICAÇÃO: 25 5 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÁBIO NOTINI\nPUBLICAÇÃO: 23 8 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 17 9 1974"")",list(),list(),N,"list(id = 1471, nome = ""DEPUTADO JOSÉ LAVIOLA"", partido = ""ARENA"")",NA,NA,NA,NA,19980101,NA,NA,NULL,NA,/legislacao/mineira/LEI/6410/1974,LEI 6410 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1026,1974,DEPUTADO JOSÉ LAVIOLA                      ARENA,"AUTORIZA O PODER EXECUTIVO A REVERTER IMÓVEL AO PATRIMÔNIO DO
MUNICÍPIO DE CONSELHEIRO PENA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-04-18,000148521,PL. 1026 1974 - PROJETO DE LEI,1471,DELIBERAÇÃO DE PLENÁRIO,LEI 6416 1974 - LEI ORDINÁRIA,Carga,1974-03-16,"list(passo = 1, data = ""1974-03-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 20 5 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 16 8 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 8 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 3 5 1974\nFINANÇAS\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VICENTE GUABIROBA\nPUBLICAÇÃO: 3 5 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VICENTE GUABIROBA\nPUBLICAÇÃO: 25 5 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÁBIO NOTINI\nPUBLICAÇÃO: 23 8 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 27 9 1974"")",list(),list(),N,"list(id = 1471, nome = ""DEPUTADO JOSÉ LAVIOLA"", partido = ""ARENA"")",NA,NA,NA,NA,19980101,NA,NA,NULL,NA,/legislacao/mineira/LEI/6416/1974,LEI 6416 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1025,1974,GOVERNADOR DO ESTADO,"ALTERA DISPOSITIVOS DAS  LEIS 3903 DE 22 12 1965 E 4647, DE
20 11 1967, QUE AUTORIZAM A INSTITUIÇÃO DAS FUNDAÇÕES FACULDADE
DE FILOSOFIA, CIÊNCIAS E LETRAS DE BOM DESPACHO E LAVRAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-04-17,000148522,PL. 1025 1974 - PROJETO DE LEI,NA,DELIBERAÇÃO DE PLENÁRIO,LEI 6324 1974 - LEI ORDINÁRIA,Carga,1974-04-15,"list(passo = 1, data = ""1974-04-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 8 5 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 5 1974\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: NÃO CONSTA\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÁBIO NOTINI\nPUBLICAÇÃO: 16 5 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 6 1974"")",list(),list(),N,NULL,NA,NA,NA,NA,19980101,NA,NA,"list(descricao = ""MSG 383 1974"")",NA,/legislacao/mineira/LEI/6324/1974,LEI 6324 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1024,1974,GOVERNADOR DO ESTADO,"CRIA CARGOS NA SÉRIE DE CLASSES DE LINOTIPISTA E ALTERA A
COMPOSIÇÃO DA SÉRIE DE CLASSE DE GRAFICOS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-04-17,000148523,PL. 1024 1974 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,LEI 6323 1974 - LEI ORDINÁRIA,rosanacf,1974-04-15,"list(passo = 1, data = ""1974-04-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 14 5 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 5 1974\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO, FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 8 5 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. IBRAHIM ABI-ACKEL\nPUBLICAÇÃO: 18 5 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 6 6 1974"")",list(),list(),N,NULL,NA,"EXECUTIVO
PESSOAL",NA,NA,20131021,1526,ADMINISTRAÇÃO PÚBLICA,"list(descricao = ""MSG 383 1974"")",NA,/legislacao/mineira/LEI/6323/1974,LEI 6323 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1023,1974,DEPUTADO EURÍPEDES CRAIDE                  MDB,"ELEVA À CATEGORIA DE GRUPO ESCOLAR AS ESCOLAS COMBINADAS
DEOLINDA DE FREITAS PAIXÃO, DE CONCEIÇÃO DAS ALAGOAS.",NA,PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1974-04-09,000148524,PL. 1023 1974 - PROJETO DE LEI,1187,DELIBERAÇÃO DE PLENÁRIO,NA,Carga,1974-04-05,"list(passo = 1, data = ""1974-04-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 16 5 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 16 8 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 8 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: NÃO CONSTA\nEDUCAÇÃO\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MORVAN ACAYABA\nPUBLICAÇÃO: 30 4 1974\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATOR: NÃO CONSTA\nPERDEU PRAZO\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÁBIO NOTINI\nPUBLICAÇÃO: 23 8 1974\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 17 9 1974\nVETO TOTAL MANTIDO."")",list(),list(),N,"list(id = 1187, nome = ""DEPUTADO EURÍPEDES CRAIDE"", partido = ""MDB"")",NA,NA,NA,NA,19980101,NA,NA,NULL,NA,NA,NA,PRL 6966 1974
Remissivo,PROJETO DE LEI,PL,1022,1974,GOVERNADOR DO ESTADO,"REAJUSTA O SOLDO DOS OFICIAIS E PRAÇAS DA POLÍCIA MILITAR DO
ESTADO DE MINAS GERAIS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-04-09,000148525,PL. 1022 1974 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,LEI 6318 1974 - LEI ORDINÁRIA,rosanacf,1974-04-05,"list(passo = 1, data = ""1974-04-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 21 5 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 5 1974\nCOMISSÕES:\nJUSTIÇA, SEGURANÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO BELLO\nPUBLICAÇÃO: 17 5 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 23 5 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 23 5 1974"")",list(),list(),N,NULL,NA,"POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS (PMMG)
PESSOAL MILITAR",NA,NA,20131021,1526,"ADMINISTRAÇÃO PÚBLICA
SEGURANÇA PÚBLICA","list(descricao = ""MSG 382 1974"")",NA,/legislacao/mineira/LEI/6318/1974,LEI 6318 1974 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,1021,1974,DEPUTADO SAMIR TANNÚS                      ARENA,"AUTORIZA O PODER EXECUTIVO A DOAR IMÓVEL AO SINDICATO RURAL DO
MUNICÍPIO DE PRATA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1974-04-06,000148526,PL. 1021 1974 - PROJETO DE LEI,1463,DELIBERAÇÃO DE PLENÁRIO,LEI 6353 1974 - LEI ORDINÁRIA,Carga,1974-04-04,"list(passo = 1, data = ""1974-04-04"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 16 5 1974\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 5 1974\nREDAÇÃO FINAL\nAPROVAÇÃO: 6 6 1974\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 3 5 1974\nFINANÇAS\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VICENTE GUABIROBA\nPUBLICAÇÃO: 3 5 1974\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARCOS TITO\nPUBLICAÇÃO: 23 5 1974\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 8 6 1974\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 6 1974"")",list(),list(),N,"list(id = 1463, nome = ""DEPUTADO SAMIR TANNÚS"", partido = ""ARENA"")",NA,NA,NA,NA,19980101,NA,NA,NULL,NA,/legislacao/mineira/LEI/6353/1974,LEI 6353 1974 - LEI ORDINÁRIA,NA
