dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,regime,norma,atualizacao,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,tema,matricula,assuntoGeral,horario,indexacao,autoresEstruturados,local,arquivamento,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,631,1972,DEPUTADO LOURIVAL BRASIL                   ARENA,"DECLARA DE UTILIDADE PÚBLICA O FLUMINENSE ESPORTE CLUBE, COM SEDE EM
LAGOA SANTA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-11-23,000148913,PL. 631 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6148 1973 - LEI ORDINÁRIA,20120306,rosanacf,1972-11-21,"list(passo = 1, data = ""1972-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 5 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 4 9 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 11 10 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 26 4 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MANOEL COSTA\nPUBLICAÇÃO: 23 5 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 10 10 1973.\nSANCIONADO\nPUBLICAÇÃO DA LEI: 24 10 1973"")",list(),list(),NULL,N,NA,322,UTILIDADE PÚBLICA,1103,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, LAGOA SANTA.","list(id = 322, nome = ""DEPUTADO LOURIVAL BRASIL"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6148/1973,LEI 6148 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,630,1972,DEPUTADO CARLOS ELOY                       ARENA,"DÁ DENOMINAÇÃO ÀS ESCOLAS COMBINADAS DO DISTRITO DE ROÇAS NOVAS,
MUNICÍPIO DE CAETÉ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-11-23,000148914,PL. 630 1972 - PROJETO DE LEI,NA,LEI 6111 1973 - LEI ORDINÁRIA,20120516,rosanacf,1972-11-21,"list(passo = 1, data = ""1972-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 4 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 8 6 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 6 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 3 4 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARCOS TITO\nPUBLICAÇÃO: 4 5 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 16 6 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 30 6 1973."")",list(),list(),NULL,N,NA,708,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",1759,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, CAETÉ.","list(id = 708, nome = ""DEPUTADO CARLOS ELOY"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6111/1973,LEI 6111 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,629,1972,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ABRIR À SECRETARIA DE
ADMINISTRAÇÃO O CRÉDITO ESPECIAL DE CR$ 924.864,00.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-11-23,000148915,PL. 629 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6070 1973 - LEI ORDINÁRIA,19980101,Carga,1972-11-21,"list(passo = 1, data = ""1972-11-21"", local = ""PLENÁRIO"", historico = ""PLENÁRIO\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 15 1 1973\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. IVO MORAIS\nPERDEU PRAZO\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: NÃO CONSTA\nPUBLICAÇÃO: PERDEU PRAZO\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 4 1973."")",list(),list(),NULL,N,NA,NA,NA,NA,NA,NULL,NA,NA,NA,/legislacao/mineira/LEI/6070/1973,LEI 6070 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,628,1972,DEPUTADO JAIRO PEREIRA                     ARENA,"DECLARA DE UTILIDADE PÚBLICA O UNIÃO ESPORTE CLUBE COM SEDE NO
SANATÓRIO SANTA ISABEL, MUNICÍPIO DE BETIM.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-11-23,000148916,PL. 628 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6124 1973 - LEI ORDINÁRIA,20120306,rosanacf,1972-11-21,"list(passo = 1, data = ""1972-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 4 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 8 6 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 6 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. AMILCAR PADOVANI\nPUBLICAÇÃO: 30 3 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 4 5 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 16 6 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 7 1973."")",list(),list(),NULL,N,NA,1470,UTILIDADE PÚBLICA,1101,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BETIM.","list(id = 1470, nome = ""DEPUTADO JAIRO PEREIRA"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6124/1973,LEI 6124 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,627,1972,GOVERNADOR DO ESTADO,"AUTORIZA A FUNDAÇÃO PANDIÁ CALÓGERAS - UNIVERSIDADE
MINEIRA DE RÁDIO E TELEVISÃO EDUCATIVOS A ALIENAR
IMÓVEL E DÁ OUTRAS PROVIDÊNCIAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-11-21,000148921,PL. 627 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6056 1972 - LEI ORDINÁRIA,19980101,Carga,1972-11-17,"list(passo = 1, data = ""1972-11-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 11 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1972\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 18 11 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 2 12 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 12 1972."")",list(),list(),"list(descricao = ""MSG 214 1972"")",N,NA,NA,NA,NA,NA,NULL,NA,NA,NA,/legislacao/mineira/LEI/6056/1972,LEI 6056 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,626,1972,GOVERNADOR DO ESTADO,"DÁ A DENOMINAÇÃO DE FUNDAÇÃO DE EDUCAÇÃO PARA O TRABALHO DE MINAS GERAIS,
UTRAMIG, À ENTIDADE INSTITUÍDA PELO DECRETO 9219, DE 23 12 1965 E CONTÉM
OUTRAS PROVIDÊNCIAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-11-21,000148922,PL. 626 1972 - PROJETO DE LEI,NA,LEI 6069 1972 - LEI ORDINÁRIA,20160908,malves,1972-11-21,"list(passo = 1, data = ""1972-11-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 11 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1972\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 28 11 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 2 12 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 12 1972."")",list(),list(),NULL,N,ADMINISTRAÇÃO PÚBLICA,,"FUNDAÇÃO DE EDUCAÇÃO PARA O TRABALHO DE MINAS GERAIS (UTRAMIG)
ORGANIZAÇÃO ADMINISTRATIVA",1429,"ALTERAÇÃO, DENOMINAÇÃO, FUNDAÇÃO DE EDUCAÇÃO PARA O TRABALHO DE MINAS
GERAIS (UTRAMIG).
OBJETIVO, COMPETÊNCIA, PATRIMÔNIO, FUNDAÇÃO DE EDUCAÇÃO PARA O TRABALHO
DE MINAS GERAIS (UTRAMIG).
COMPOSIÇÃO, NOMEAÇÃO, MANDATO, COMPETÊNCIA, CONSELHO CURADOR, FUNDAÇÃO
DE EDUCAÇÃO PARA O TRABALHO DE MINAS GERAIS (UTRAMIG).
NOMEAÇÃO, COMPETÊNCIA, SUPERINTENDENTE, FUNDAÇÃO DE EDUCAÇÃO PARA O
TRABALHO DE MINAS GERAIS (UTRAMIG).
NORMAS, SERVIDOR, FUNDAÇÃO DE EDUCAÇÃO PARA O TRABALHO DE MINAS GERAIS
(UTRAMIG).
COMPETÊNCIA, GOVERNADOR, DESIGNAÇÃO, REPRESENTANTE, ATO, LAVRATURA,
DOAÇÃO, FUNDAÇÃO DE EDUCAÇÃO PARA O TRABALHO DE MINAS GERAIS (UTRAMIG),
TÍTULO DA DÍVIDA PÚBLICA.",NULL,NA,NA,NA,/legislacao/mineira/LEI/6069/1972,LEI 6069 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,625,1972,GOVERNADOR DO ESTADO,"ORGANIZA OS SERVIÇOS AUXILIARES DO TRIBUNAL DE ALÇADA DO ESTADO DE MINAS
GERAIS, DISPÕE SOBRE O SEU PESSOAL E DÁ OUTRAS PROVIDÊNCIAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-11-21,000148923,PL. 625 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6050 1972 - LEI ORDINÁRIA,20160518,malves,1972-11-20,"list(passo = 1, data = ""1972-11-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 30 11 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1972\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 28 11 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO PEDRO GUSTIN\nPUBLICAÇÃO: 2 12 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 12 1972."")",list(),list(),NULL,N,ADMINISTRAÇÃO PÚBLICA,,"PESSOAL
TRIBUNAL DE ALÇADA DO ESTADO DE MINAS GERAIS (TAMG)",1529,"ORGANIZAÇÃO, QUADRO DE PESSOAL, SERVIÇOS AUXILIARES, TRIBUNAL DE ALÇADA
DO ESTADO DE MINAS GERAIS (TAMG).",NULL,NA,NA,NA,/legislacao/mineira/LEI/6050/1972,LEI 6050 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,624,1972,GOVERNADOR DO ESTADO,"INCORPORA AO PATRIMÔNIO DA UNIVERSIDADE DE UBERLÂNDIA
OS BENS QUE MENCIONA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-11-18,000148924,PL. 624 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6053 1972 - LEI ORDINÁRIA,19980101,Carga,1972-11-17,"list(passo = 1, data = ""1972-11-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 11 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1972\nCOMISSÕES:\nJUSTIÇA, EDUCAÇÃO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EDGARD DE VASCONCELOS\nPUBLICAÇÃO: 25 11 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: NÃO CONSTA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 12 1972."")",list(),list(),NULL,N,NA,NA,NA,NA,NA,NULL,NA,NA,NA,/legislacao/mineira/LEI/6053/1972,LEI 6053 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,623,1972,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A ADQUIRIR BENS IMÓVEIS, QUE
ESPECIFICA, E DÁ OUTRAS PROVIDÊNCIAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-11-15,000148925,PL. 623 1972 - PROJETO DE LEI,NA,LEI 6065 1972 - LEI ORDINÁRIA,20020507,MOREKA,1972-11-14,"list(passo = 1, data = ""1972-11-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO:\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1972\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. PINHEIRO CHAGAS\nPUBLICAÇÃO: 25 11 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 2 12 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 12 1972."")",list(),list(),NULL,N,NA,NA,NA,NA,NA,NULL,NA,NA,NA,/legislacao/mineira/LEI/6065/1972,LEI 6065 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,622,1972,GOVERNADOR DO ESTADO,"AUTORIZA A ABERTURA AO PODER JUDICIÁRIO DO CRÉDITO ESPECIAL
DE CR$740.622,00 PARA PAGAMENTO DE VENCIMENTO AOS JUÍZES,
SERVIDORES E AUXILIARES DA JUSTIÇA E DÁ OUTRAS PROVIDÊNCIAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-11-15,000148926,PL. 622 1972 - PROJETO DE LEI,NA,LEI 6049 1972 - LEI ORDINÁRIA,20101209,m17461,1972-11-14,"list(passo = 1, data = ""1972-11-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 11 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1972\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 25 11 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: NÃO CONSTA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 12 1972."")",list(),list(),NULL,N,NA,,CRÉDITO,1825,"ABERTURA, CRÉDITO ESPECIAL, JUDICIÁRIO.",NULL,NA,NA,NA,/legislacao/mineira/LEI/6049/1972,LEI 6049 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,621,1972,DEPUTADO JOÃO MARQUES                      ARENA,"CONCEDE SUBVENÇÕES A DIVERSAS ENTIDADES, ATRAVÉS DE
DOTAÇÃO ORÇAMENTÁRIA (PARA 1973).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-11-14,000148927,PL. 621 1972 - PROJETO DE LEI,NA,LEI 6057 1972 - LEI ORDINÁRIA,20020507,MOREKA,1972-11-10,"list(passo = 1, data = ""1972-11-10"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 11 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO MARQUES\nPUBLICAÇÃO: 24 11 1972\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARTINS SILVEIRA\nPUBLICAÇÃO: 30 11 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: 2 12 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 14 12 1972."")",list(),list(),NULL,N,NA,5908,NA,NA,NA,"list(id = 5908, nome = ""DEPUTADO JOÃO MARQUES"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6057/1972,LEI 6057 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,620,1972,DEPUTADO MÁRIO HUGO LADEIRA                ARENA,"ALTERA DISPOSIÇÕES DA LEI 5862, DE 11 2 1972, QUE CONCEDE
SUBVENÇÕES A DIVERSAS INSTITUIÇÕES, NOS CASOS QUE MENCIONA.
(ALTERA DISPOSITIVOS SOBRE CONCESSÃO DE SUBVENÇÕES PELA LOTERIA
DO ESTADO DE MINAS GERAIS - BOLSA DE ESTUDOS).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-11-10,000148928,PL. 620 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6059 1972 - LEI ORDINÁRIA,19980101,Carga,1972-11-08,"list(passo = 1, data = ""1972-11-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 11 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 28 11 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. GOMES MOREIRA\nPUBLICAÇÃO: NÃO CONSTA\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO PEDRO GUSTIN\nPUBLICAÇÃO: 2 12 1972\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 12 1972"")",list(),list(),NULL,N,NA,328,NA,NA,NA,"list(id = 328, nome = ""DEPUTADO MÁRIO HUGO LADEIRA"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6059/1972,LEI 6059 1972 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,619,1972,DEPUTADO JOÃO PEDRO GUSTIN                 ARENA,"DÁ DENOMINAÇÃO DE ""JOSÉ CABRAL VILELA"" AO GINÁSIO ESTADUAL DO DISTRITO
DOS GARCIAS, MUNICÍPIO DE MONTE ALEGRE DE MINAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-11-10,000148929,PL. 619 1972 - PROJETO DE LEI,NA,LEI 6094 1973 - LEI ORDINÁRIA,20120516,rosanacf,1972-11-08,"list(passo = 1, data = ""1972-11-08"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 3 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 5 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 5 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. FERNANDO JUNQUEIRA\nPUBLICAÇÃO: 2 12 1972\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 10 4 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 19 5 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 31 5 1973."")",list(),list(),NULL,N,NA,1462,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",1805,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, MONTE ALEGRE DE
MINAS.","list(id = 1462, nome = ""DEPUTADO JOÃO PEDRO GUSTIN"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6094/1973,LEI 6094 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,618,1972,DEPUTADO GERARDO RENAULT                   ARENA,"DECLARA DE UTILIDADE PÚBLICA O COLÉGIO COMERCIAL RIACHUELO, COM SEDE EM
BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-11-02,000148930,PL. 618 1972 - PROJETO DE LEI,DELIBERAÇÃO DE PLENÁRIO,LEI 6119 1973 - LEI ORDINÁRIA,20120306,rosanacf,1972-10-31,"list(passo = 1, data = ""1972-10-31"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 4 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 7 6 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 6 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. AMILCAR PADOVANI\nPUBLICAÇÃO: 30 3 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MANOEL COSTA\nPUBLICAÇÃO: 1 5 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 13 6 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 7 1973"")",list(),list(),NULL,N,NA,1176,UTILIDADE PÚBLICA,1052,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 1176, nome = ""DEPUTADO GERARDO RENAULT"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6119/1973,LEI 6119 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,617,1972,DEPUTADO SEBASTIÃO NASCIMENTO              ARENA,"AMPLIA COMPOSIÇÃO DO CONSELHO CURADOR DA FUNDAÇÃO UNIVERSITÁRIA
DE PATOS DE MINAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1972-10-31,000148931,PL. 617 1972 - PROJETO DE LEI,NA,LEI 6064 1972 - LEI ORDINÁRIA,20020507,MOREKA,1972-10-27,"list(passo = 1, data = ""1972-10-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1972\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 11 1972\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1972\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO MARQUES\nPUBLICAÇÃO: 24 11 1972\nEDUCAÇÃO\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MORVAN ACAYABA\nPUBLICAÇÃO: 24 11 1972\nFINANÇAS\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO MARQUES\nPUBLICAÇÃO: 24 11 1972\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO MARQUES\nPUBLICAÇÃO: 30 11 1972\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JÉSUS TRINDADE\nPUBLICAÇÃO: NÃO CONSTA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 12 1972."")",list(),list(),NULL,N,NA,718,NA,NA,NA,"list(id = 718, nome = ""DEPUTADO SEBASTIÃO NASCIMENTO"", partido = ""ARENA"")",NA,NA,NA,/legislacao/mineira/LEI/6064/1972,LEI 6064 1972 - LEI ORDINÁRIA,NA
