dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,local,arquivamento,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,regime,indexacao,assuntoGeral,norma,tema,linksOrigem,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,688,1973,DEPUTADO JÉSUS TRINDADE                    ARENA,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE AMIGOS DO BAIRRO SÃO
BERNARDO, COM SEDE EM BELO HORIZONTE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1973-04-30,000148826,PL. 688 1973 - PROJETO DE LEI,1048,ARQUIVO,19750131,20120306,1134,rosanacf,1973-03-30,"list(passo = 1, data = ""1973-03-30"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1048, nome = ""DEPUTADO JÉSUS TRINDADE"", partido = ""ARENA"")",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",UTILIDADE PÚBLICA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,687,1973,DEPUTADO FERNANDO JUNQUEIRA                ARENA,"DECLARA DE UTILIDADE PÚBLICA O CENTRO DE IRRADIAÇÃO MENTAL (TATTWA
ANTÔNIO OLÍVIO RODRIGUES), COM SEDE EM JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-04-03,000148860,PL. 687 1973 - PROJETO DE LEI,1468,NA,NA,20120306,1134,rosanacf,1973-03-30,"list(passo = 1, data = ""1973-03-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 5 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 10 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 24 10 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MANOEL COSTA\nPUBLICAÇÃO: 13 4 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 23 5 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 19 10 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 8 11 1973."")",list(),list(),N,"list(id = 1468, nome = ""DEPUTADO FERNANDO JUNQUEIRA"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",UTILIDADE PÚBLICA,LEI 6167 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6167/1973,LEI 6167 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,686,1973,DEPUTADO BONIFÁCIO DE ANDRADA              ARENA,"ALTERA DISPOSIÇÕES DA RESOLUÇÃO 996, DE 19 11 1971 E CONTÉM
OUTRAS PROVIDÊNCIAS.
(ALTERA DISPOSITIVOS DO REGIMENTO INTERNO DA ASSEMBLÉIA
LEGISLATIVA RELACIONADOS AO PROCESSO LEGISLATIVO).",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1973-04-03,000148861,PL. 686 1973 - PROJETO DE LEI,281,ARQUIVO,19750131,20090327,1317,m17663,1973-03-30,"list(passo = 1, data = ""1973-03-30"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 281, nome = ""DEPUTADO BONIFÁCIO DE ANDRADA"", partido = ""ARENA"")",NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,685,1973,DEPUTADO MÁRIO HUGO LADEIRA                ARENA,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DAS DAMAS DE CARIDADE
E LUIZAS DE MARILAC, DE ALÉM PARAÍBA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-03-31,000148862,PL. 685 1973 - PROJETO DE LEI,328,NA,NA,20120306,1133,rosanacf,1973-03-29,"list(passo = 1, data = ""1973-03-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 5 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 8 6 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 6 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 26 4 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 23 5 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 16 6 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 7 1973."")",list(),list(),N,"list(id = 328, nome = ""DEPUTADO MÁRIO HUGO LADEIRA"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ALÉM PARAÍBA.",UTILIDADE PÚBLICA,LEI 6116 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6116/1973,LEI 6116 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,684,1973,GOVERNADOR DO ESTADO,DISPÕE SOBRE A COMPANHIA MINEIRA DE ÁGUAS E ESGOTOS - COMAG.,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-03-31,000148863,PL. 684 1973 - PROJETO DE LEI,,NA,NA,20131021,1629,rosanacf,1973-03-29,"list(passo = 1, data = ""1973-03-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 25 4 1973\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 25 4 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 1 5 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 17 5 1973."")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,NA,"EMPRESA PÚBLICA
SANEAMENTO BÁSICO",LEI 6084 1973 - LEI ORDINÁRIA,"SANEAMENTO BÁSICO
ADMINISTRAÇÃO PÚBLICA","list(descricao = ""MSG 248 1973"")",NA,/legislacao/mineira/LEI/6084/1973,LEI 6084 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,683,1973,GOVERNADOR DO ESTADO,"CONCEDE PENSÃO ESPECIAL À VIÚVA DO EX-DEPUTADO JOÃO VAZ
DE OLIVEIRA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-03-31,000148864,PL. 683 1973 - PROJETO DE LEI,NA,NA,NA,19980101,NA,Carga,1973-03-29,"list(passo = 1, data = ""1973-03-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 9 5 1973\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: NÃO CONSTA\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 5 5 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 17 5 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 5 1973."")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,NA,NA,LEI 6091 1973 - LEI ORDINÁRIA,NA,"list(descricao = ""MSG 247 1973"")",NA,/legislacao/mineira/LEI/6091/1973,LEI 6091 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,679,1973,DEPUTADO VICENTE GUABIROBA                 ARENA,DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE CULTURAL DE RIO VERMELHO.,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-03-30,000148870,PL. 679 1973 - PROJETO DE LEI,1464,NA,NA,20120306,1130,rosanacf,1973-03-28,"list(passo = 1, data = ""1973-03-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 5 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 19 6 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 10 4 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MORVAN ACAYABA\nPUBLICAÇÃO: 20 4 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EURÍPEDES CRAIDE\nPUBLICAÇÃO: 23 5 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CARLOS ELOY\nPUBLICAÇÃO: NÃO CONSTA\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 7 1973."")",list(),list(),N,"list(id = 1464, nome = ""DEPUTADO VICENTE GUABIROBA"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, RIO VERMELHO.",UTILIDADE PÚBLICA,LEI 6122 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6122/1973,LEI 6122 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,678,1973,DEPUTADO BONIFÁCIO DE ANDRADA              ARENA,"DECLARA DE UTILIDADE PÚBLICA O GUARANI ESPORTE CLUBE, COM SEDE EM OURO
PRETO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-03-30,000148871,PL. 678 1973 - PROJETO DE LEI,281,NA,NA,20120306,1129,rosanacf,1973-03-28,"list(passo = 1, data = ""1973-03-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 7 6 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 12 10 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 24 10 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MARCOS TITO\nPUBLICAÇÃO: 4 5 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. AMILCAR PADOVANI\nPUBLICAÇÃO: 16 6 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 19 10 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 11 1973."")",list(),list(),N,"list(id = 281, nome = ""DEPUTADO BONIFÁCIO DE ANDRADA"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, OURO PRETO.",UTILIDADE PÚBLICA,LEI 6171 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6171/1973,LEI 6171 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,675,1973,DEPUTADO JÉSUS TRINDADE                    ARENA,"DISPÕE SOBRE APOSENTADORIA DE SERVIDOR, COM VENCIMENTOS
PROPORCIONAIS AO TEMPO DE SERVIÇO.",PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1973-03-28,000148872,PL. 675 1973 - PROJETO DE LEI,1048,NA,NA,19980101,NA,Carga,1973-03-26,"list(passo = 1, data = ""1973-03-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 19 6 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 4 10 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 11 10 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. VALDIR MELGAÇO\nPUBLICAÇÃO: 2 6 1973\nSERVIÇO PÚBLICO\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. EURÍPEDES CRAIDE\nPUBLICAÇÃO: 2 6 1973\nFINANÇAS\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 2 6 1973\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 28 6 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 10 10 1973\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 6 11 1973"")",list(),list(),N,"list(id = 1048, nome = ""DEPUTADO JÉSUS TRINDADE"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,NA,NA,NULL,NA,NA,NA,PRL 6703 1973
Remissivo,PROJETO DE LEI,PL,674,1973,GOVERNADOR DO ESTADO,"CONCEDE AUXÍLIO FINANCEIRO E AUTORIZA A ABERTURA DE CRÉDITO
ESPECIAL (PARA A REPÚBLICA DA NICARÁGUA).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-03-28,000148873,PL. 674 1973 - PROJETO DE LEI,,NA,NA,20101209,1831,m17461,1973-03-26,"list(passo = 1, data = ""1973-03-26"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 24 4 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: (NÃO CONSTA)\nCOMISSÕES:\nJUSTIÇA, SAÚDE E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. VICENTE GUABIROBA\nPUBLICAÇÃO: 7 4 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 27 4 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 5 1973."")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,"ABERTURA, CRÉDITO ESPECIAL, CONCESSÃO, AUXÍLIO-FINANCEIRO, PAÍS
ESTRANGEIRO.","CRÉDITO
AUXÍLIO FINANCEIRO",LEI 6080 1973 - LEI ORDINÁRIA,NA,"list(descricao = ""MSG 244 1973"")",NA,/legislacao/mineira/LEI/6080/1973,LEI 6080 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,673,1973,DEPUTADO VICENTE GUABIROBA                 ARENA,"DECLARA DE UTILIDADE PÚBLICA A CAIXA ESCOLAR DO COLÉGIO ESTADUAL
GOVERNADOR MILTON CAMPOS, DO GINÁSIO ANEXO SANTO ANTÔNIO, DE BELO
HORIZONTE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1973-03-27,000148874,PL. 673 1973 - PROJETO DE LEI,1464,ARQUIVO,19750131,20120306,1127,rosanacf,1973-03-23,"list(passo = 1, data = ""1973-03-23"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1464, nome = ""DEPUTADO VICENTE GUABIROBA"", partido = ""ARENA"")",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",UTILIDADE PÚBLICA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,672,1973,DEPUTADO FERNANDO JUNQUEIRA                ARENA,"DECLARA DE UTILIDADE PÚBLICA O ""PONTE PRETA FUTEBOL CLUBE"", COM SEDE EM
JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-03-27,000148875,PL. 672 1973 - PROJETO DE LEI,1468,NA,NA,20120306,1126,rosanacf,1973-03-23,"list(passo = 1, data = ""1973-03-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 5 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 10 10 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 24 10 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 13 4 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RUY DA COSTA VAL\nPUBLICAÇÃO: 23 5 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 19 10 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 31 10 1973."")",list(),list(),N,"list(id = 1468, nome = ""DEPUTADO FERNANDO JUNQUEIRA"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",UTILIDADE PÚBLICA,LEI 6159 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6159/1973,LEI 6159 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,671,1973,DEPUTADO EUCLIDES CINTRA                   ARENA,"TRANSFORMA EM EE.CC. A IGREJA-ESCOLA DO BAIRRO BICAS DE BAIXO DE
VENCESLAU BRÁS E LHE DÁ DENOMINAÇÃO DE EE.CC. ""EMÍLIA DIAS ALVES DA
COSTA"".",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-03-27,000148876,PL. 671 1973 - PROJETO DE LEI,295,NA,NA,20120516,1753,rosanacf,1973-03-23,"list(passo = 1, data = ""1973-03-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 5 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 4 10 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 24 10 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. MORVAN ACAYABA\nPUBLICAÇÃO: 10 4 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EURÍPEDES CRAIDE\nPUBLICAÇÃO: 23 5 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 19 10 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 11 1973."")",list(),list(),N,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""ARENA"")",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, VENCESLAU BRÁS.","PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 6190 1973 - LEI ORDINÁRIA,NA,"list(descricao = ""PL. 1335 1969"")",NA,/legislacao/mineira/LEI/6190/1973,LEI 6190 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,668,1973,GOVERNADOR DO ESTADO,"CONCEDE PENSÃO À VIÚVA DO EX-DEPUTADO EDISON VIEIRA
DE REZENDE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-03-23,000148877,PL. 668 1973 - PROJETO DE LEI,NA,NA,NA,19980101,NA,Carga,1973-03-21,"list(passo = 1, data = ""1973-03-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 14 4 1973, COM EMENDA\nREDAÇÃO FINAL\nAPROVAÇÃO: (NÃO CONSTA)\nCOMISSÕES:\nJUSTIÇA, SAÚDE E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LOURIVAL BRASIL\nPUBLICAÇÃO: 7 4 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÁBIO NOTINI\nPUBLICAÇÃO: 27 4 1973\nESGOTADO O PRAZO DE APRECIAÇÃO PELA ASSEMBLEIA.\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 5 1973."")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,NA,NA,LEI 6092 1973 - LEI ORDINÁRIA,NA,"list(descricao = ""MSG 240 1973"")",NA,/legislacao/mineira/LEI/6092/1973,LEI 6092 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,667,1973,GOVERNADOR DO ESTADO,"ALTERA O DECRETO 1627, DE 12 1 1946 E DÁ OUTRAS
PROVIDÊNCIAS.
(AUTORIZA ALIENAÇÃO DE IMÓVEL AO AMÉRICA FUTEBOL CLUBE).",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-03-23,000148878,PL. 667 1973 - PROJETO DE LEI,NA,NA,NA,19980101,NA,Carga,1973-03-21,"list(passo = 1, data = ""1973-03-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 31 3 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 4 1973\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 30 3 1973\nFINANÇAS\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. LÚCIO DE SOUZA CRUZ\nPUBLICAÇÃO: 30 3 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. BONIFÁCIO DE ANDRADA\nPUBLICAÇÃO: 4 4 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 4 1973."")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,NA,NA,LEI 6074 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6074/1973,LEI 6074 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,666,1973,DEPUTADO JÉSUS TRINDADE                    ARENA,"DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO SÃO JOSÉ, COM SEDE EM BELO
HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-03-21,000148881,PL. 666 1973 - PROJETO DE LEI,1048,NA,NA,20120306,1124,rosanacf,1973-03-19,"list(passo = 1, data = ""1973-03-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 10 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 1 11 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 7 11 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 23 5 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 19 10 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 9 11 1973.\nSANCIONADO\nPUBLICAÇÃO: 14 11 73"")",list(),list(),N,"list(id = 1048, nome = ""DEPUTADO JÉSUS TRINDADE"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",UTILIDADE PÚBLICA,LEI 6175 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6175/1973,LEI 6175 1973 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,665,1973,DEPUTADO AMILCAR PADOVANI                  MDB,"DECLARA DE UTILIDADE PÚBLICA O BRASIL FUTEBOL CLUBE, COM SEDE EM JUIZ
DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1973-03-17,000148883,PL. 665 1973 - PROJETO DE LEI,1189,NA,NA,20120306,1123,rosanacf,1973-03-15,"list(passo = 1, data = ""1973-03-15"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 4 5 1973\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 4 10 1973\nREDAÇÃO FINAL\nAPROVAÇÃO: 11 10 1973\nCOMISSÕES:\nJUSTIÇA\nPRIMEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 13 4 1973\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 23 5 1973\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 10 10 1973\nSANCIONADO\nPUBLICAÇÃO DA LEI: 25 10 1973."")",list(),list(),N,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""MDB"")",DELIBERAÇÃO DE PLENÁRIO,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",UTILIDADE PÚBLICA,LEI 6149 1973 - LEI ORDINÁRIA,NA,NULL,NA,/legislacao/mineira/LEI/6149/1973,LEI 6149 1973 - LEI ORDINÁRIA,NA
